word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
bod@n	153.0	-4.57	4	4	263	23	1	1	1	1218	861	42	2	1	5
erin@rn	153.0	-6.58	0	0	93	26	1	1	1	1218	104	87	2	2	7
zik	153.0	-3.91	14	15	142	21	1	1	1	111	26	3	3	3	3
red@n	152.0	-4.5	12	13	165	29	2	2	1	1218	861	42	1	1	5
verf@n	152.0	-4.8	4	5	184	39	13	2	1	1218	861	36	5	1	6
perzon	151.0	-5.81	2	2	214	26	11	1	1	1218	47	2	1	1	6
laist@n	151.0	-5.29	0	2	192	43	21	3	3	1218	861	82	15	1	7
g&st	150.0	-4.32	12	13	234	25	3	2	2	508	79	13	1	1	4
rain	149.0	-3.87	28	32	165	36	17	2	2	1218	57	25	2	2	4
slext	149.0	-4.54	4	4	467	44	6	1	1	508	47	7	2	2	5
gest@rn	144.0	-5.74	0	0	234	22	2	2	2	1218	104	87	24	4	7
raix	144.0	-3.85	20	20	165	36	17	2	2	121	74	8	1	1	4
virk@n	144.0	-5.35	2	2	184	39	4	1	1	1218	861	83	4	1	6
sterb@n	144.0	-5.29	0	0	467	130	18	4	1	1218	861	46	4	3	7
jug@nt	143.0	-6.41	2	2	43	16	1	1	1	508	89	9	4	2	6
hen@n	143.0	-3.99	26	28	207	36	6	2	1	1218	861	67	11	1	5
&xt	143.0	-4.16	12	19	129	1	1	1	1	508	47	15	15	15	3
styk	142.0	-5.14	6	6	467	130	5	1	1	111	4	1	1	1	4
zon	141.0	-3.2	14	16	142	25	8	8	8	1218	47	2	2	2	3
ferges@n	141.0	-6.2	0	0	259	56	36	2	1	1218	861	63	8	1	8
vaiz@n	140.0	-4.41	10	13	184	31	18	2	2	1218	861	27	5	4	6
var	140.0	-3.33	22	25	184	31	4	4	4	373	27	2	2	2	3
h&ns	139.0	-4.73	10	10	207	39	8	1	1	210	13	3	1	1	4
bau@n	139.0	-4.32	10	12	263	20	6	2	1	1218	861	10	10	1	5
b@trag@n	139.0	-6.57	0	0	263	36	4	3	1	1218	861	72	14	5	8
dam@	137.0	-5.14	2	2	118	9	1	1	1	684	14	3	1	1	4
v)l@n	136.0	-4.39	14	14	184	5	1	1	1	1218	861	46	2	1	5
fernunft	136.0	-8.53	0	0	259	56	36	2	1	508	17	3	2	1	8
gern	136.0	-4.35	8	10	234	22	4	2	2	1218	104	5	1	1	4
derzelb@	135.0	-8.64	0	0	118	20	3	1	1	684	33	4	1	1	8
din@n	135.0	-4.25	8	10	118	24	4	1	1	1218	861	67	21	1	5
film	135.0	-4.91	2	3	259	28	9	2	2	111	7	1	1	1	4
tema	135.0	-5.55	2	2	173	20	2	1	1	78	16	2	1	1	4
mas	134.0	-3.86	12	15	247	28	1	1	1	210	6	1	1	1	3
mit@	134.0	-3.93	14	17	247	35	6	4	4	684	89	7	1	1	4
ab@nt	133.0	-5.9	0	0	90	3	3	2	2	508	89	9	1	1	5
=im@r	133.0	-4.85	6	7	95	13	3	2	1	373	230	12	4	1	5
lip	132.0	-4.17	8	11	192	31	2	2	2	52	7	2	2	2	3
kynftix	131.0	-7.31	0	0	456	11	2	1	1	121	74	12	3	1	7
grat	131.0	-3.63	10	11	234	45	13	2	2	508	36	13	1	1	4
b@haupt@n	129.0	-8.19	0	0	263	36	5	2	1	1218	861	82	1	1	9
pol	129.0	-3.73	18	18	214	19	5	5	5	286	13	2	2	2	3
tir	128.0	-4.05	30	32	173	14	1	1	1	373	25	3	3	3	3
aus@r	128.0	-5.52	0	1	90	22	11	1	1	373	230	4	1	1	5
fel@n	127.0	-3.84	16	16	259	56	6	1	1	1218	861	46	13	2	5
g@v&lt	127.0	-5.34	4	4	234	72	9	2	1	508	34	14	3	1	6
firma	127.0	-6.24	0	0	259	28	7	1	1	78	16	1	1	1	5
h&rt	127.0	-3.74	18	18	207	39	9	1	1	508	42	9	1	1	4
e@	126.0	-3.72	12	20	93	3	3	3	3	684	5	5	5	5	2
b@st)tig@n	126.0	-9.1	0	0	263	36	9	4	1	1218	861	72	22	3	10
meld@n	125.0	-5.67	2	2	247	37	5	1	1	1218	861	42	3	1	6
=ust&nt	125.0	-6.92	0	0	95	11	1	1	1	508	89	25	4	3	7
kauf@n	124.0	-4.69	10	11	456	30	8	1	1	1218	861	36	9	7	6
tyr	124.0	-4.18	12	13	173	9	2	2	2	373	4	1	1	1	3
b@vaiz@n	124.0	-6.73	0	0	263	36	4	1	1	1218	861	27	5	4	8
ved@r	124.0	-4.41	14	14	184	39	2	2	1	373	230	32	7	3	5
b@tr&xt@n	123.0	-7.37	0	0	263	36	4	3	1	1218	861	82	10	3	9
sv&r=	121.0	-5.7	2	2	467	38	9	1	1	53	9	1	1	1	5
blos	121.0	-4.37	8	10	263	29	4	1	1	210	24	6	1	1	4
lern@n	121.0	-5.89	0	2	192	37	5	1	1	1218	861	67	4	1	6
bet	121.0	-3.73	14	17	263	16	3	3	3	508	28	1	1	1	3
muzik	120.0	-5.91	0	0	247	22	2	1	1	111	26	3	1	1	5
hol@n	120.0	-3.98	18	19	207	34	5	1	1	1218	861	46	10	1	5
n&tur	119.0	-5.37	2	2	89	14	4	2	2	373	21	9	3	1	5
kl&s@	118.0	-4.52	6	7	456	49	10	1	1	684	43	10	2	1	5
&mt	118.0	-4.02	10	11	129	7	1	1	1	508	5	3	3	3	3
hotel	118.0	-6.32	0	0	207	34	1	1	1	286	19	4	1	1	5
ram@n	118.0	-4.62	12	14	165	36	2	1	1	1218	861	34	4	1	5
ob@n	116.0	-3.57	8	10	60	7	4	1	1	1218	861	46	5	5	4
auto	116.0	-5.84	0	1	90	22	2	2	2	44	10	1	1	1	4
gaist	115.0	-5.07	4	4	234	18	8	2	1	508	79	14	6	2	5
heb@n	115.0	-4.0	24	25	207	36	1	1	1	1218	861	46	10	1	5
b@veg@n	114.0	-6.37	0	0	263	36	4	2	1	1218	861	72	15	3	7
indem	114.0	-6.01	2	2	67	36	6	4	1	111	12	1	1	1	5
ort	113.0	-3.68	4	14	60	13	1	1	1	508	42	13	13	13	3
enlis	113.0	-6.55	0	0	93	16	1	1	1	210	49	4	1	1	5
hof@n	112.0	-4.11	8	9	207	34	3	1	1	1218	861	36	2	1	5
=vin@n	112.0	-4.54	6	6	95	19	9	2	1	1218	861	67	21	3	6
o+@r	112.0	-5.09	8	8	60	1	1	1	1	373	230	3	1	1	4
oys@rn	112.0	-6.3	0	0	60	7	2	2	2	1218	104	87	2	1	6
nu=@n	112.0	-4.78	6	6	89	8	1	1	1	1218	861	49	4	1	5
end@rn	111.0	-4.72	0	0	93	16	2	2	1	1218	104	87	15	5	6
lini@	111.0	-6.07	8	8	192	31	9	1	1	684	16	3	2	1	5
n&tion	111.0	-6.7	0	0	89	14	4	1	1	1218	47	20	1	1	6
kunst	111.0	-5.15	0	1	456	32	4	1	1	508	79	12	1	1	5
vez@n	110.0	-3.86	16	17	184	39	1	1	1	1218	861	27	6	3	5
rot	110.0	-3.76	28	32	165	22	2	2	2	508	20	4	4	4	3
lixt	110.0	-3.79	16	18	192	31	1	1	1	508	47	15	1	1	4
ide	110.0	-5.02	0	1	67	6	3	3	3	23	2	1	1	1	3
sif	110.0	-3.82	10	13	467	21	1	1	1	48	18	3	3	3	3
frid@	109.0	-5.25	0	1	259	25	5	2	2	684	68	9	1	1	5
zorg@	109.0	-5.76	2	2	142	25	2	1	1	684	28	3	1	1	5
luft	109.0	-4.49	8	9	192	18	1	1	1	508	17	3	2	2	4
g@seft	109.0	-6.05	0	0	234	72	15	2	1	508	17	1	1	1	6
l&x@n	109.0	-4.23	12	13	192	29	2	2	1	1218	861	43	7	1	5
s&rf	108.0	-5.36	2	2	467	17	3	1	1	48	4	1	1	1	4
k|nix	108.0	-5.76	0	0	456	4	1	1	1	121	74	6	1	1	5
b@zux@n	108.0	-6.1	0	0	263	36	3	2	1	1218	861	43	10	2	7
frailix	106.0	-6.19	0	0	259	25	7	4	1	121	74	19	2	1	7
tor	106.0	-3.44	22	24	173	22	6	6	6	373	38	16	16	16	3
flig@n	106.0	-4.24	6	8	259	40	11	1	1	1218	861	72	22	5	6
stil	105.0	-4.35	12	14	467	130	12	2	2	286	29	2	2	2	4
m&rkt	104.0	-5.32	2	3	247	53	16	4	1	508	20	1	1	1	5
graif@n	104.0	-4.9	0	1	234	45	13	3	2	1218	861	36	9	7	7
dinst	104.0	-5.13	2	2	118	24	4	2	2	508	79	12	2	1	5
kem+@n	104.0	-4.92	0	0	456	24	2	1	1	1218	861	21	6	1	6
raix@n	103.0	-4.79	22	25	165	36	17	2	1	1218	861	43	9	7	6
&nst	102.0	-4.22	2	4	129	37	3	3	3	508	79	12	2	2	4
tis	101.0	-4.33	22	22	173	14	1	1	1	210	49	3	3	3	3
stos@n	101.0	-5.07	6	6	467	130	15	1	1	1218	861	63	2	1	6
felt	100.0	-4.05	12	14	259	56	6	2	2	508	34	5	1	1	4
institut	100.0	-8.61	0	0	67	36	5	5	2	508	22	1	1	1	8
bisx@n	100.0	-5.67	0	0	263	25	3	1	1	1218	861	43	1	1	6
brait	99.0	-4.42	2	4	263	37	14	3	2	508	35	17	3	1	5
fus	99.0	-3.66	18	19	259	10	1	1	1	210	40	3	3	3	3
demokr&ti	98.0	-11.42	0	0	118	20	3	1	1	95	7	4	2	2	9
lif@rn	98.0	-5.79	2	2	192	31	2	1	1	1218	104	87	2	2	6
toxt@r	97.0	-6.07	0	0	173	22	1	1	1	373	230	68	2	1	6
urtail	97.0	-7.23	0	0	37	12	2	1	1	286	29	11	3	1	6
dorf	96.0	-5.5	6	7	118	16	3	1	1	48	4	2	1	1	4
b@vust	96.0	-7.3	0	0	263	36	4	1	1	508	79	7	1	1	6
jem&nt	95.0	-6.81	0	0	43	11	1	1	1	508	89	25	2	1	6
a	95.0	-3.61	0	11	90	90	90	90	90	78	78	78	78	78	1
svirix	95.0	-6.69	0	0	467	38	6	2	1	121	74	4	1	1	6
=al@n	95.0	-4.49	6	6	95	16	2	1	1	1218	861	46	3	1	5
glyk	95.0	-4.86	0	0	234	18	2	1	1	111	4	1	1	1	4
motor	94.0	-5.1	2	3	247	43	4	2	1	373	38	16	2	1	5
&ntvort@n	94.0	-8.43	0	0	129	37	9	1	1	1218	861	82	2	1	9
ernst	93.0	-6.01	0	1	93	26	2	1	1	508	79	12	1	1	5
maist@r	92.0	-5.67	0	1	247	28	14	4	2	373	230	68	26	6	7
es@	92.0	-3.68	8	13	93	8	2	2	2	684	43	5	5	5	3
laut	91.0	-4.18	10	11	192	43	13	2	2	508	22	5	1	1	4
link@	91.0	-4.84	6	7	192	31	9	2	1	684	27	12	3	2	5
fort	91.0	-3.56	18	23	259	35	18	2	2	508	42	13	1	1	4
zon@	91.0	-3.97	18	21	142	25	8	1	1	684	81	12	1	1	4
frai@n	90.0	-4.79	6	8	259	25	7	4	1	1218	861	18	13	4	6
zelt@n	90.0	-4.77	4	4	142	30	5	1	1	1218	861	82	10	3	6
fenst@r	90.0	-6.12	2	2	259	56	2	1	1	373	230	68	26	3	7
v&ks@n	89.0	-5.01	0	1	184	37	2	2	1	1218	861	63	2	2	6
brud@r	89.0	-4.87	0	1	263	37	7	1	1	373	230	32	3	2	6
traib@n	89.0	-5.43	2	4	173	53	11	1	1	1218	861	46	9	5	7
ost@n	89.0	-5.17	0	4	60	2	2	2	1	1218	861	82	15	5	5
l&n@	89.0	-4.09	24	26	192	29	8	1	1	684	81	10	1	1	4
&rtik@l	89.0	-6.48	0	1	129	19	3	3	2	286	162	16	3	2	7
r&s	88.0	-3.9	20	26	165	23	5	5	5	210	17	2	2	2	3
sv&x	88.0	-4.61	2	3	467	38	9	1	1	121	11	1	1	1	4
los	88.0	-3.64	20	22	192	24	1	1	1	210	24	6	6	6	3
ext	88.0	-3.91	2	4	93	2	1	1	1	508	47	7	7	7	3
kurs	88.0	-4.48	4	6	456	32	9	1	1	210	12	1	1	1	4
=v/lf	88.0	-4.74	0	0	95	19	1	1	1	48	6	1	1	1	5
d&nk@n	87.0	-4.75	10	11	118	9	2	1	1	1218	861	83	26	6	6
vest	87.0	-4.49	14	16	184	39	3	2	2	508	79	6	1	1	4
froyd@	87.0	-5.82	0	0	259	25	5	2	1	684	68	4	1	1	6
graf	87.0	-4.14	10	11	234	45	13	3	3	48	5	4	3	3	4
g@maind@	86.0	-6.61	0	0	234	72	5	3	2	684	68	18	3	1	8
konkret	86.0	-7.86	0	0	456	86	29	1	1	508	28	4	1	1	7
men@	86.0	-3.7	18	19	247	37	7	2	2	684	81	9	2	2	4
k&lt	85.0	-3.61	12	13	456	88	8	1	1	508	34	14	1	1	4
reg@l	85.0	-4.64	14	14	165	29	4	2	1	286	162	24	7	1	5
tit@l	85.0	-5.53	8	8	173	14	2	1	1	286	162	14	5	1	5
elt@r	85.0	-4.75	2	4	93	9	1	1	1	373	230	68	7	2	5
=)l@n	85.0	-4.33	6	6	95	3	1	1	1	1218	861	46	2	1	5
&k=i@	84.0	-5.6	0	0	129	10	3	2	1	684	16	2	1	1	5
=ai@n	84.0	-4.39	10	13	95	16	6	1	1	1218	861	18	13	2	5
pro	84.0	-3.97	4	5	214	37	12	12	12	44	6	1	1	1	3
svest@r	84.0	-5.78	0	0	467	38	12	1	1	373	230	68	26	2	7
&k=ion	84.0	-5.3	0	0	129	10	3	2	1	1218	47	20	10	3	6
kn&p	83.0	-4.85	0	0	456	33	7	2	2	52	4	1	1	1	4
&ktif	83.0	-6.33	0	0	129	10	2	1	1	48	18	3	1	1	5
p&rl&ment	83.0	-9.16	0	0	214	55	18	1	1	508	89	24	6	2	9
zekret)r	82.0	-8.74	0	0	142	30	6	1	1	373	7	3	2	1	8
&ng@zix=	82.0	-9.51	0	0	129	37	2	2	1	53	2	2	1	1	8
dunk@l	82.0	-5.27	0	0	118	12	2	1	1	286	162	16	6	1	6
=v&n=ix	82.0	-7.43	0	0	95	19	1	1	1	121	74	3	2	1	7
m&ma	82.0	-5.82	2	3	247	53	1	1	1	78	16	2	1	1	4
unt@n	82.0	-4.4	2	2	37	18	4	3	1	1218	861	82	4	1	5
v&lt	81.0	-3.53	16	19	184	37	9	2	2	508	34	14	3	3	4
rais	81.0	-3.95	16	21	165	36	17	2	2	210	49	10	4	4	4
v&f@	81.0	-5.06	8	9	184	37	1	1	1	684	12	3	1	1	4
him@l	81.0	-4.58	4	4	207	19	2	1	1	286	162	11	2	1	5
hof	80.0	-3.9	12	12	207	34	3	3	3	48	4	1	1	1	3
entgeg@n	80.0	-6.37	0	0	93	16	7	1	1	1218	861	72	15	2	8
trink@n	80.0	-5.26	4	4	173	53	4	1	1	1218	861	83	26	7	7
tot	79.0	-4.18	22	23	173	22	2	2	2	508	20	1	1	1	3
=aix@n	79.0	-5.06	8	10	95	16	6	1	1	1218	861	43	9	7	6
&nl&s	79.0	-5.95	2	2	129	37	2	1	1	210	17	5	1	1	5
zin@n	79.0	-4.1	14	16	142	21	4	1	1	1218	861	67	21	1	5
von@n	79.0	-4.6	4	5	184	14	2	2	1	1218	861	67	4	2	5
dau@rn	78.0	-5.35	4	4	118	9	2	1	1	1218	104	87	4	4	6
dain	78.0	-4.68	22	25	118	9	3	2	2	1218	57	25	1	1	4
dre@n	78.0	-5.32	2	3	118	19	3	1	1	1218	861	11	1	1	5
sport	78.0	-4.53	6	9	467	66	5	4	1	508	42	13	3	2	5
moment	78.0	-6.3	0	0	247	43	1	1	1	508	89	24	6	1	6
drin@n	78.0	-5.12	8	10	118	19	2	1	1	1218	861	67	21	4	6
post	77.0	-4.48	12	13	214	19	2	2	2	508	79	6	1	1	4
naxrixt	77.0	-6.52	0	0	89	14	2	1	1	508	47	15	2	1	7
be	77.0	-3.77	22	24	263	16	16	16	16	23	1	1	1	1	2
mont	77.0	-3.7	6	8	247	43	13	3	3	508	89	3	1	1	4
kultur	77.0	-6.51	0	0	456	32	5	2	1	373	21	9	1	1	6
pryf@n	77.0	-5.48	0	0	214	37	3	1	1	1218	861	36	1	1	6
hund@rt	77.0	-7.3	0	0	207	19	4	1	1	508	42	1	1	1	7
noyn	76.0	-5.55	0	1	89	17	2	1	1	1218	4	1	1	1	4
em+&n@n	76.0	-6.69	0	0	93	7	3	1	1	1218	861	67	5	1	7
lait	75.0	-3.85	20	25	192	43	21	3	3	508	35	17	2	2	4
ton@	75.0	-4.65	12	13	173	22	1	1	1	684	81	12	1	1	4
p&pir	75.0	-5.22	0	0	214	55	7	1	1	373	25	3	1	1	5
b@&mt@	75.0	-6.25	0	1	263	36	2	2	2	684	89	1	1	1	6
aussus	75.0	-5.95	0	0	90	22	11	2	1	210	40	2	1	1	6
sis@n	75.0	-4.24	16	17	467	21	1	1	1	1218	861	63	23	1	5
ru@	74.0	-4.5	8	11	165	19	1	1	1	684	6	2	2	2	3
links	74.0	-5.91	2	2	192	31	9	2	1	210	19	2	2	1	5
sprin@	74.0	-5.07	0	1	467	66	14	5	2	684	81	21	4	1	6
bain	73.0	-4.05	22	26	263	20	9	1	1	1218	57	25	3	3	4
e@r	73.0	-4.31	0	4	93	3	2	2	2	373	230	1	1	1	3
lag@r	73.0	-4.58	10	12	192	43	2	2	1	373	230	10	5	2	5
bl&t	73.0	-5.06	10	10	263	29	3	1	1	508	8	3	1	1	4
ze	73.0	-3.79	26	28	142	30	30	30	30	23	1	1	1	1	2
k/rp@r	73.0	-6.29	0	0	456	2	1	1	1	373	230	3	1	1	6
srai@n	72.0	-5.01	8	12	467	15	5	4	1	1218	861	18	13	4	6
blik@n	72.0	-5.06	6	7	263	29	6	1	1	1218	861	83	11	2	6
har	72.0	-3.56	24	27	207	37	3	3	3	373	27	1	1	1	3
rais@n	72.0	-4.53	22	24	165	36	17	2	1	1218	861	63	23	6	6
v&n	72.0	-3.76	22	25	184	37	9	9	9	1218	16	2	2	2	3
ret@n	72.0	-4.32	16	17	165	29	1	1	1	1218	861	82	5	2	5
glas	72.0	-5.15	2	4	234	18	5	1	1	210	6	1	1	1	4
f&n@n	72.0	-4.38	4	4	259	22	3	1	1	1218	861	67	5	1	5
trup@	72.0	-4.63	6	8	173	53	7	2	1	684	36	9	2	1	5
erlaub@n	72.0	-6.68	0	0	93	26	3	2	2	1218	861	46	5	4	8
zel@	71.0	-3.61	14	15	142	30	5	1	1	684	67	15	2	2	4
lait@n	71.0	-4.33	8	11	192	43	21	3	2	1218	861	82	13	8	6
stern	71.0	-4.43	4	4	467	130	18	4	1	1218	104	5	2	1	5
fertix	71.0	-5.19	0	0	259	56	36	2	1	121	74	12	4	3	6
inz@l	71.0	-4.87	0	1	67	36	6	1	1	286	162	9	2	2	5
er@	70.0	-3.93	12	18	93	26	1	1	1	684	33	4	4	4	3
direktor	70.0	-8.91	0	0	118	24	2	1	1	373	38	16	7	4	8
b/rz@	70.0	-5.08	0	0	263	2	1	1	1	684	57	4	1	1	5
b@h|rd@	70.0	-6.33	0	0	263	36	5	1	1	684	68	8	1	1	7
dro@n	70.0	-5.37	2	2	118	19	4	1	1	1218	861	1	1	1	5
stoy@r	70.0	-5.24	0	1	467	130	15	1	1	373	230	8	8	3	6
merk@n	70.0	-4.86	2	2	247	37	6	2	1	1218	861	83	4	1	6
m&s@	70.0	-4.16	18	20	247	53	4	1	1	684	43	10	1	1	4
kyx@	69.0	-4.64	0	0	456	11	1	1	1	684	22	3	1	1	4
erv)n@n	69.0	-6.03	0	0	93	26	3	1	1	1218	861	67	2	1	7
zom@r	69.0	-5.55	0	0	142	25	1	1	1	373	230	12	1	1	5
hers@n	69.0	-4.92	0	0	207	36	11	1	1	1218	861	63	3	1	6
toy@r	68.0	-4.76	4	6	173	22	3	1	1	373	230	8	8	3	5
ban	68.0	-3.68	20	22	263	20	1	1	1	1218	32	2	2	2	3
berk	68.0	-4.67	6	6	263	16	4	1	1	111	13	4	1	1	4
f&rb@	68.0	-5.24	6	6	259	22	4	1	1	684	33	8	3	1	5
kont&kt	68.0	-6.68	0	0	456	86	29	13	1	508	20	7	3	2	7
stren	68.0	-5.34	4	4	467	130	35	4	1	1218	11	2	1	1	5
hairat@n	67.0	-8.16	0	0	207	37	14	2	2	1218	861	82	5	3	8
reg@n	67.0	-4.09	32	33	165	29	4	2	1	1218	861	72	15	1	5
es@n	67.0	-3.52	4	6	93	8	2	1	1	1218	861	63	8	8	4
len@n	67.0	-4.02	24	27	192	37	5	1	1	1218	861	67	11	1	5
inh&lt	67.0	-5.93	0	1	67	36	1	1	1	508	34	14	4	2	6
slaf@n	67.0	-5.51	2	3	467	44	10	1	1	1218	861	36	3	1	6
geg@nst&nt	67.0	-8.72	0	0	234	22	4	4	4	508	89	25	4	3	10
f/rd@rn	67.0	-6.27	2	2	259	1	1	1	1	1218	104	87	15	2	7
sult@r	67.0	-5.18	2	2	467	9	3	2	1	373	230	68	7	1	6
stek@n	67.0	-4.42	16	18	467	130	18	3	1	1218	861	83	9	1	6
baif&l	66.0	-7.1	0	0	263	20	9	1	1	286	14	2	1	1	6
vet@r	66.0	-4.48	10	10	184	39	3	2	1	373	230	68	4	1	5
dasain	66.0	-6.71	0	0	118	9	1	1	1	1218	57	25	3	1	6
kongres	66.0	-8.32	0	0	456	86	29	1	1	210	7	2	1	1	7
=e	66.0	-3.93	28	32	95	12	12	12	12	23	1	1	1	1	2
urz&x@	66.0	-7.07	0	0	37	12	1	1	1	684	22	4	2	1	6
+ert	65.0	-5.25	4	4	27	3	1	1	1	508	42	5	1	1	4
staig@rn	65.0	-6.69	0	1	467	130	14	5	2	1218	104	87	5	2	8
munt	65.0	-3.89	16	18	247	22	3	2	2	508	89	15	3	3	4
bilix	65.0	-4.86	0	0	263	25	3	2	1	121	74	19	2	1	5
tren@n	65.0	-4.94	6	8	173	53	6	2	1	1218	861	67	11	4	6
prin=	65.0	-6.04	0	0	214	37	3	1	1	53	10	1	1	1	5
em+el@n	64.0	-6.66	0	0	93	7	3	1	1	1218	861	46	13	1	7
baum	64.0	-4.54	14	14	263	20	6	1	1	111	33	7	1	1	4
elf	64.0	-4.46	4	6	93	9	2	2	2	48	6	1	1	1	3
k&binet	64.0	-7.24	0	0	456	88	5	2	2	508	28	5	1	1	7
dividend@	64.0	-8.95	0	0	118	24	1	1	1	684	68	18	5	1	9
fern	63.0	-3.35	10	10	259	56	36	2	2	1218	104	5	1	1	4
zib@n	63.0	-4.71	8	8	142	21	1	1	1	1218	861	46	9	1	5
senk@n	63.0	-4.9	14	15	467	16	2	2	2	1218	861	83	26	10	6
kriz@	63.0	-4.66	4	5	456	54	8	1	1	684	57	11	3	1	5
papst	63.0	-5.75	0	0	214	15	1	1	1	508	79	5	1	1	5
p&=ient	63.0	-6.23	0	0	214	55	1	1	1	508	89	24	3	1	7
sad@n	63.0	-4.04	10	13	467	23	2	2	1	1218	861	42	5	1	5
haimat	63.0	-6.97	2	2	207	37	14	2	1	508	36	1	1	1	6
mit@n	62.0	-3.96	10	11	247	35	6	4	1	1218	861	82	13	1	5
vint	62.0	-4.0	16	16	184	39	6	2	2	508	89	12	2	2	4
sib@n	62.0	-4.28	8	9	467	21	1	1	1	1218	861	46	9	2	5
b&l	61.0	-3.76	8	10	263	35	7	7	7	286	14	1	1	1	3
hunt	61.0	-3.99	18	21	207	19	4	1	1	508	89	15	1	1	4
kontrol@	61.0	-6.93	0	0	456	86	29	13	4	684	67	12	2	1	8
brex@n	61.0	-4.73	2	3	263	37	5	1	1	1218	861	43	5	4	6
rest	61.0	-4.24	14	14	165	29	2	1	1	508	79	6	1	1	4
nort	61.0	-4.44	18	20	89	17	2	1	1	508	42	13	1	1	4
firt@	61.0	-5.48	4	4	259	28	7	1	1	684	89	9	1	1	5
lad@n	61.0	-4.05	8	11	192	43	2	2	1	1218	861	42	5	2	5
autor	61.0	-6.09	0	1	90	22	2	2	1	373	38	16	1	1	5
var@	60.0	-4.5	10	12	184	31	4	2	2	684	33	2	1	1	4
fin@r	60.0	-4.76	2	3	259	28	7	2	1	373	230	17	3	1	5
stain	60.0	-4.68	8	9	467	130	14	5	1	1218	57	25	2	2	5
zenat	60.0	-5.59	0	0	142	30	8	1	1	508	36	6	1	1	5
dryk@n	60.0	-4.97	2	3	118	19	2	1	1	1218	861	83	8	3	6
geg@nv&rt	59.0	-9.17	0	0	234	22	4	4	4	508	42	9	1	1	9
total	59.0	-6.16	0	0	173	22	2	1	1	286	36	9	1	1	5
lait@r	59.0	-4.44	8	10	192	43	21	3	2	373	230	68	8	2	6
heftix	59.0	-5.91	2	2	207	36	3	2	1	121	74	12	3	2	6
roman	59.0	-5.48	0	1	165	22	3	2	2	1218	32	2	1	1	5
trom@l	59.0	-5.26	0	0	173	53	13	2	1	286	162	11	1	1	6
r&nt	59.0	-3.71	18	19	165	23	5	1	1	508	89	25	3	3	4
+leg@n	59.0	-4.98	0	1	27	7	1	1	1	1218	861	72	15	5	6
styr=@n	59.0	-5.42	2	4	467	130	5	2	1	1218	861	49	4	2	7
sik@n	58.0	-4.17	14	16	467	21	2	1	1	1218	861	83	11	1	5
bind@n	58.0	-4.95	4	5	263	25	5	1	1	1218	861	42	15	6	6
sy=@n	58.0	-3.62	8	11	467	11	3	2	1	1218	861	49	3	1	5
hel	58.0	-3.56	14	17	207	36	6	6	6	286	19	1	1	1	3
v&rn@n	58.0	-5.67	2	2	184	37	4	1	1	1218	861	67	4	2	6
byn@	57.0	-4.64	12	12	263	14	1	1	1	684	81	5	1	1	4
met&l	57.0	-5.89	0	0	247	37	9	2	1	286	14	3	1	1	5
dixt	57.0	-3.91	14	15	118	24	3	2	2	508	47	15	1	1	4
m&n@l	57.0	-4.83	0	3	247	53	12	1	1	286	162	6	2	1	5
model	57.0	-6.1	0	0	247	43	4	1	1	286	19	1	1	1	5
p&rtn@r	57.0	-6.55	0	0	214	55	18	6	1	373	230	17	1	1	7
svaig@n	57.0	-4.97	6	6	467	38	8	5	1	1218	861	72	22	6	7
eb@n@	57.0	-6.92	0	1	93	4	4	2	1	684	81	1	1	1	5
hais	57.0	-3.86	14	16	207	37	14	2	2	210	49	10	1	1	4
r&n	56.0	-3.9	18	21	165	23	5	5	5	1218	16	3	3	3	3
kil	56.0	-3.96	20	22	456	25	2	2	2	286	29	1	1	1	3
na	56.0	-3.36	14	18	89	14	14	14	14	78	6	6	6	6	2
sef	56.0	-4.5	6	7	467	16	1	1	1	48	2	1	1	1	3
=vek	56.0	-4.99	0	2	95	19	3	1	1	111	12	2	1	1	4
spur	56.0	-4.39	12	14	467	66	5	2	2	373	21	2	1	1	4
strom	55.0	-4.81	2	3	467	130	35	8	1	111	7	3	1	1	5
gern@	55.0	-5.6	2	3	234	22	4	2	1	684	81	8	4	1	5
sult	55.0	-4.26	12	12	467	9	3	2	2	508	34	5	1	1	4
em+ind@n	55.0	-7.13	0	0	93	7	3	1	1	1218	861	42	15	6	8
horst	55.0	-5.08	2	3	207	34	10	1	1	508	79	9	2	1	5
dain@	55.0	-5.06	6	7	118	9	3	2	1	684	81	21	4	1	5
organ	55.0	-6.97	2	2	60	13	3	1	1	1218	32	1	1	1	5
klin@n	55.0	-4.42	4	5	456	49	10	4	2	1218	861	67	21	3	6
sau@n	54.0	-4.26	16	17	467	23	7	2	1	1218	861	10	10	1	5
gart@n	54.0	-5.75	0	0	234	18	2	1	1	1218	861	82	2	1	6
v&rm	54.0	-4.36	6	8	184	37	4	1	1	111	15	6	1	1	4
st|r@n	54.0	-4.65	6	6	467	130	3	1	1	1218	861	70	4	1	6
mau@r	54.0	-4.76	12	12	247	28	4	1	1	373	230	5	5	1	5
foy@r	54.0	-4.37	4	5	259	35	2	1	1	373	230	8	8	2	5
p&s@n	54.0	-3.67	12	12	214	55	10	1	1	1218	861	63	5	1	5
fremt	54.0	-5.68	0	0	259	25	4	1	1	508	5	2	1	1	5
