word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
sifilis	1.53	-7.0	0	0	529	66	4	1	1	339	56	7	1	1	7
br9ns	1.53	-6.07	0	0	322	55	1	1	1	339	2	1	1	1	5
tylip	1.53	-7.32	0	0	270	13	1	1	1	74	17	4	1	1	5
popylas	1.53	-8.39	0	0	534	45	3	1	1	339	47	8	1	1	7
5fim	1.53	-6.09	0	0	71	6	1	1	1	147	27	1	1	1	4
padi	1.52	-5.0	8	8	534	113	1	1	1	304	30	5	1	1	4
urs)	1.52	-5.67	0	1	11	4	2	1	1	203	29	3	1	1	4
oksiljer	1.52	-8.26	0	0	140	10	3	3	1	768	156	33	1	1	8
avwan	1.52	-5.69	2	2	331	27	2	2	1	243	32	5	1	1	5
klwaz)	1.52	-6.88	0	0	560	42	1	1	1	203	18	3	2	1	6
baf	1.52	-4.12	32	33	322	75	2	2	2	59	12	1	1	1	3
siroko	1.52	-7.73	0	0	529	66	9	2	1	245	13	3	1	1	6
kylbyt	1.52	-6.56	0	0	560	10	5	1	1	338	15	2	1	1	6
efizi	1.52	-6.72	0	0	240	9	2	1	1	304	24	2	1	1	5
reg	1.52	-4.96	8	10	225	66	4	4	4	53	3	1	1	1	3
eliksir	1.52	-7.92	0	0	240	17	6	2	1	768	84	5	1	1	7
erezi	1.52	-6.33	0	1	240	14	2	1	1	304	24	7	2	1	5
primordjal	1.52	-9.73	0	0	534	108	11	4	2	409	76	5	1	1	10
atiraj	1.52	-7.28	0	0	331	19	3	2	1	107	31	7	1	1	6
koridor	1.51	-7.53	0	0	560	108	26	3	2	768	56	5	1	1	7
gurd5	1.51	-5.69	0	1	155	10	4	2	1	167	9	2	1	1	5
f9nki	1.51	-5.51	2	2	273	3	1	1	1	304	11	2	2	1	5
kanari	1.51	-5.86	0	1	560	144	17	6	2	304	52	8	1	1	6
parav@	1.51	-6.22	0	0	534	113	49	14	1	118	5	1	1	1	6
fad	1.51	-3.98	18	20	273	36	3	3	3	138	33	1	1	1	3
perswa	1.5	-5.7	0	0	534	77	37	11	1	203	47	5	1	1	6
forfe	1.5	-5.67	0	1	273	27	11	1	1	449	12	2	1	1	5
krame	1.5	-5.66	0	0	560	62	10	1	1	449	15	2	1	1	5
mes9r	1.5	-5.55	4	4	354	60	6	1	1	768	74	4	1	1	5
paradoks	1.5	-7.48	0	0	534	113	49	14	3	339	25	3	2	1	8
kuzy	1.5	-5.98	2	2	560	33	2	1	1	89	3	1	1	1	4
rasjal	1.5	-7.18	0	0	225	37	2	1	1	409	76	5	4	1	6
eskrim	1.5	-6.14	0	0	240	36	15	2	1	147	27	8	2	1	6
penalti	1.5	-8.18	0	0	534	77	12	2	1	304	25	1	1	1	7
sary	1.5	-5.53	8	10	529	68	15	1	1	89	8	2	1	1	4
bay	1.5	-4.2	24	27	322	75	1	1	1	89	2	1	1	1	3
abuti	1.5	-6.22	0	0	331	21	2	1	1	304	25	3	1	1	5
ajsberg	1.5	-9.45	0	0	331	5	1	1	1	53	2	1	1	1	7
pak	1.5	-3.79	32	37	534	113	6	6	6	166	24	1	1	1	3
gadzet	1.5	-7.12	0	0	155	34	1	1	1	338	71	4	2	1	6
mis	1.5	-3.57	34	35	354	40	6	6	6	339	56	1	1	1	3
ramasi	1.5	-6.76	0	0	225	37	4	2	1	304	34	5	2	1	6
k)pa	1.5	-4.49	2	2	560	108	21	7	7	203	6	1	1	1	4
fjol	1.5	-4.69	8	8	273	13	2	1	1	409	53	7	1	1	4
seky	1.5	-5.33	6	8	529	75	8	2	2	89	6	3	1	1	4
z5z@br	1.5	-7.38	0	0	103	3	1	1	1	768	28	6	1	1	6
skets	1.5	-7.03	2	2	529	19	1	1	1	339	7	1	1	1	5
tupi	1.5	-5.23	6	6	270	16	2	1	1	304	11	2	1	1	4
5tegr	1.5	-6.64	0	0	71	17	13	1	1	768	8	5	1	1	5
ap5dis	1.5	-6.43	0	0	331	35	1	1	1	339	56	4	2	1	6
sast	1.5	-4.67	6	7	529	68	2	1	1	338	45	6	1	1	4
biz)	1.49	-4.88	10	10	322	27	5	1	1	203	18	7	1	1	4
serir	1.49	-5.01	10	12	529	75	28	3	1	768	84	13	3	1	5
@taj	1.49	-4.93	2	4	96	25	2	1	1	107	31	7	2	2	4
kotaz	1.49	-5.59	2	4	560	108	5	2	1	197	58	11	3	1	5
fisyr	1.49	-5.62	2	3	273	30	7	2	1	768	81	7	1	1	5
kij	1.49	-4.09	16	17	560	10	1	1	1	107	25	3	3	3	3
kaza	1.49	-5.21	6	7	560	144	5	1	1	203	8	1	1	1	4
kreno	1.49	-5.57	2	3	560	62	15	2	2	245	22	2	2	1	5
sutan	1.49	-6.29	0	0	529	36	5	1	1	243	32	3	1	1	5
glamur	1.49	-7.14	0	0	155	15	4	1	1	768	26	3	2	1	6
oprime	1.48	-7.27	0	0	140	17	2	1	1	449	15	3	3	2	6
pulp	1.48	-5.15	2	4	534	22	4	1	1	74	2	1	1	1	4
epate	1.48	-5.78	0	0	240	22	3	1	1	449	53	1	1	1	5
lim	1.48	-3.97	22	22	161	27	4	4	4	147	27	2	2	2	3
sjamwa	1.48	-7.46	0	0	529	11	2	1	1	203	47	3	1	1	6
alin	1.48	-4.42	4	5	331	29	3	1	1	243	78	12	2	2	4
pin	1.48	-3.74	28	29	534	33	2	2	2	243	78	2	2	2	3
raklyr	1.48	-6.81	0	0	225	37	4	1	1	768	81	6	3	1	6
m@so	1.47	-6.19	4	5	354	13	3	1	1	245	16	1	1	1	4
leg	1.47	-5.36	12	13	161	20	3	3	3	53	3	2	2	2	3
romar5	1.47	-7.07	0	0	225	21	2	1	1	167	19	3	2	1	6
maaradza	1.47	-9.02	0	0	354	131	1	1	1	203	8	3	2	1	8
djezel	1.47	-7.59	0	0	252	13	2	1	1	409	89	4	1	1	6
pitoresk	1.47	-8.31	0	0	534	33	4	1	1	166	14	4	3	1	8
penis	1.47	-5.27	2	3	534	77	12	5	2	339	56	5	2	1	5
dizajn	1.47	-7.55	0	0	252	46	3	1	1	243	1	1	1	1	6
fosfor	1.46	-7.23	0	0	273	27	4	1	1	768	56	6	1	1	6
agres	1.46	-6.01	2	3	331	3	2	1	1	339	24	10	2	1	5
sysote	1.46	-7.72	0	0	529	42	5	1	1	449	53	5	1	1	6
mego	1.46	-4.84	6	7	354	60	4	1	1	245	19	2	1	1	4
akrobat	1.46	-8.45	0	0	331	25	2	2	1	338	20	2	1	1	7
puts	1.46	-5.33	2	3	534	22	2	1	1	339	7	1	1	1	4
perpet	1.46	-5.88	0	0	534	77	37	3	2	338	71	3	1	1	6
p@da	1.46	-5.1	2	3	534	14	2	1	1	203	18	4	1	1	4
barda	1.46	-6.06	2	2	322	75	18	2	1	203	18	1	1	1	5
gl@d	1.46	-5.17	0	2	155	15	2	1	1	138	13	3	1	1	4
bekan	1.46	-6.11	4	4	322	31	5	2	1	243	32	3	1	1	5
polo	1.46	-4.47	10	12	534	45	7	1	1	245	27	6	1	1	4
p)t	1.46	-4.16	16	19	534	11	3	3	3	338	6	1	1	1	3
gladjat9r	1.46	-9.52	0	0	155	15	4	1	1	768	74	18	4	2	9
negliz	1.46	-7.35	0	1	93	17	3	1	1	197	30	6	2	2	6
ipopotam	1.45	-9.92	0	0	55	5	4	1	1	147	20	2	1	1	8
artiso	1.45	-7.6	0	0	331	55	6	5	1	245	16	2	1	1	6
kabo	1.45	-4.38	18	20	560	144	6	2	2	245	13	4	1	1	4
lulu	1.45	-6.52	0	0	161	7	1	1	1	55	6	1	1	1	4
lyt5	1.45	-4.79	6	7	161	14	2	1	1	167	26	3	1	1	4
oport1	1.45	-7.12	0	0	140	17	2	1	1	6	1	1	1	1	6
brijos	1.45	-6.59	0	1	322	55	11	3	2	339	36	2	1	1	6
5sylin	1.45	-7.29	0	0	71	18	2	2	1	243	78	12	1	1	6
p8e	1.44	-4.23	14	15	534	5	2	2	2	449	6	1	1	1	3
makak	1.44	-6.11	0	0	354	131	11	4	1	166	24	1	1	1	5
ez@s	1.44	-5.69	4	4	240	3	1	1	1	339	57	2	1	1	4
bry	1.44	-4.15	12	17	322	55	5	5	5	89	8	1	1	1	3
virt8el	1.44	-7.33	0	0	155	33	5	1	1	409	89	14	8	1	7
djalekt	1.44	-7.47	0	0	252	13	10	3	1	338	20	10	2	1	7
rober	1.44	-5.4	2	2	225	21	5	1	1	768	156	1	1	1	5
s(kus	1.44	-5.43	0	0	529	27	5	2	1	339	17	4	1	1	5
vertikal	1.44	-7.44	0	0	155	39	17	3	2	409	76	8	2	1	8
sodomi	1.44	-6.91	0	0	529	56	3	1	1	304	23	7	1	1	6
brusaj	1.44	-7.11	0	0	322	55	7	1	1	107	31	2	1	1	6
sepyltyr	1.44	-7.1	0	0	529	75	5	1	1	768	81	34	4	4	8
irsyt	1.44	-8.23	0	0	55	4	1	1	1	338	15	3	1	1	5
penisilin	1.44	-8.93	0	0	534	77	12	5	2	243	78	12	1	1	9
farizj5	1.44	-7.67	0	0	273	36	9	2	1	167	30	1	1	1	7
k)som	1.44	-4.91	4	4	560	108	24	2	1	147	34	4	1	1	5
2tanazi	1.44	-9.23	0	0	4	1	1	1	1	304	24	4	2	1	7
bl5de	1.44	-7.17	0	0	322	18	1	1	1	449	18	1	1	1	5
presipis	1.44	-7.87	0	0	534	108	29	12	4	339	56	5	1	1	8
sysp@	1.44	-7.67	0	0	529	42	5	1	1	118	4	1	1	1	5
eskadr	1.44	-6.15	0	1	240	36	15	7	2	768	30	2	2	1	6
brazje	1.43	-6.67	0	0	322	55	8	1	1	449	53	3	1	1	6
degen	1.43	-5.78	2	2	252	76	4	1	1	243	48	2	1	1	5
zaji	1.43	-5.08	0	0	103	14	1	1	1	304	1	1	1	1	4
pastis	1.43	-5.78	2	2	534	113	13	4	2	339	56	7	3	1	6
reskus	1.43	-6.31	0	0	225	66	9	1	1	339	17	4	2	1	6
parametr	1.43	-7.2	0	0	534	113	49	14	1	768	62	18	8	2	8
bast)	1.43	-5.33	0	2	322	75	8	3	1	203	26	5	1	1	5
klap	1.43	-4.98	10	12	560	42	9	1	1	74	16	2	1	1	4
traka	1.43	-5.75	2	3	270	81	17	3	1	203	12	3	2	1	5
salsa	1.43	-6.39	0	0	529	68	14	1	1	203	9	1	1	1	5
fobi	1.43	-5.34	2	3	273	27	2	1	1	304	11	2	1	1	4
kes)	1.43	-6.16	2	2	560	10	2	1	1	203	29	1	1	1	4
eter	1.43	-4.27	2	6	240	29	5	4	4	768	156	21	3	3	4
panopli	1.42	-8.76	0	0	534	113	7	3	1	304	21	4	1	1	7
mazut	1.42	-5.96	2	2	354	131	9	1	1	338	14	2	1	1	5
femyr	1.42	-6.01	0	0	273	24	2	1	1	768	81	4	1	1	5
t8il	1.42	-5.78	0	1	270	3	2	1	1	409	50	2	1	1	4
netwa	1.42	-6.14	0	0	93	17	3	1	1	203	47	4	1	1	5
kadr@	1.42	-6.29	0	1	560	144	8	2	1	118	15	1	1	1	5
oral	1.42	-5.04	4	8	140	40	4	1	1	409	76	11	4	4	4
zerm	1.42	-5.07	8	10	103	12	5	2	2	147	18	4	1	1	4
arkeolozi	1.42	-10.28	0	0	331	55	4	1	1	304	24	4	3	2	9
klor	1.42	-4.4	12	15	560	42	10	1	1	768	56	7	1	1	4
paralel	1.42	-7.91	0	0	534	113	49	14	2	409	89	1	1	1	7
k@guru	1.42	-8.01	0	0	560	12	1	1	1	55	7	2	2	1	6
deseni	1.41	-6.72	0	0	252	76	9	3	1	304	20	4	1	1	6
matrak	1.41	-6.08	0	0	354	131	19	3	1	166	24	4	2	1	6
drajv	1.41	-6.85	0	1	252	16	9	2	1	56	1	1	1	1	5
dinar	1.41	-5.52	0	0	252	46	5	3	1	768	128	10	2	1	5
pynez	1.41	-6.22	0	0	534	17	2	1	1	197	30	4	1	1	5
d5	1.41	-3.34	38	41	252	4	4	4	4	167	9	9	9	9	2
rutje	1.41	-5.67	0	0	225	12	2	1	1	449	53	6	1	1	5
emwa	1.41	-4.85	0	1	240	10	1	1	1	203	47	3	1	1	4
babw5	1.41	-6.06	0	0	322	75	3	1	1	167	13	1	1	1	5
syperfly	1.41	-8.41	0	0	529	42	13	5	5	89	12	2	1	1	8
tsalendz	1.41	-10.52	0	0	270	3	2	1	1	197	4	1	1	1	8
pot5	1.41	-4.32	8	9	534	45	6	1	1	167	26	2	1	1	4
brikol	1.41	-5.87	0	0	322	55	11	3	1	409	53	6	2	1	6
likorn	1.41	-6.35	0	0	161	27	3	1	1	243	23	3	2	1	6
r(lik	1.41	-5.23	0	0	225	29	5	2	1	166	58	12	1	1	5
zigo	1.41	-5.17	4	4	103	13	2	2	2	245	19	5	1	1	4
z5dr	1.41	-5.03	6	6	103	3	1	1	1	768	30	5	1	1	4
orj@te	1.4	-7.15	0	0	140	40	1	1	1	449	53	2	1	1	6
am)	1.4	-4.54	6	7	331	19	1	1	1	203	5	1	1	1	3
apoze	1.4	-5.21	2	3	331	35	4	1	1	449	41	9	3	1	5
talk	1.4	-5.11	4	5	270	32	4	1	1	166	3	1	1	1	4
asfalt	1.4	-7.81	0	0	331	26	2	1	1	338	12	2	1	1	6
@tors	1.4	-5.92	0	1	96	25	1	1	1	339	23	7	2	1	5
lepr	1.4	-6.74	4	4	161	20	1	1	1	768	6	1	1	1	4
skrib	1.4	-6.39	0	0	529	19	4	2	1	38	3	1	1	1	5
bekas	1.4	-6.24	2	2	322	31	5	2	1	339	47	6	1	1	5
et@s	1.4	-4.86	6	7	240	29	3	1	1	339	57	7	1	1	4
tortija	1.4	-7.28	0	0	270	32	14	3	1	203	10	2	1	1	7
abzekt	1.4	-6.89	0	0	331	21	1	1	1	338	20	10	2	1	6
oziv	1.4	-6.29	2	2	140	5	1	1	1	56	15	1	1	1	4
fosil	1.4	-5.7	4	4	273	27	4	1	1	409	50	9	2	1	5
@tisipe	1.4	-8.38	0	0	96	25	4	1	1	449	17	2	2	2	7
tir(lir	1.39	-9.09	0	0	270	22	6	1	1	768	84	4	1	1	7
molekyl	1.39	-6.87	0	0	354	48	4	2	1	409	39	15	1	1	7
ljes	1.39	-5.45	2	4	161	6	4	1	1	339	24	2	1	1	4
toksin	1.39	-6.34	2	2	270	32	4	2	2	243	78	9	1	1	6
z@t	1.39	-4.26	18	21	103	10	2	2	2	338	16	1	1	1	3
fjakr	1.39	-6.75	0	0	273	13	2	1	1	768	6	2	1	1	5
ekografi	1.39	-9.47	0	0	240	52	5	1	1	304	8	2	2	2	8
skrabl	1.39	-6.81	0	0	529	19	4	1	1	409	37	8	1	1	6
kota	1.39	-5.16	6	8	560	108	5	2	2	203	12	1	1	1	4
k)tamin	1.39	-6.21	0	0	560	108	24	3	1	243	78	8	4	2	7
fynerer	1.39	-8.06	0	0	273	17	5	4	2	768	156	9	3	2	7
n2ron	1.39	-5.71	0	0	93	3	1	1	1	243	42	8	1	1	5
mefe	1.39	-5.25	4	6	354	60	2	1	1	449	12	3	1	1	4
gaspatso	1.38	-9.65	0	0	155	34	4	2	1	245	16	3	2	1	8
kanel	1.38	-4.74	2	2	560	144	17	1	1	409	89	9	2	1	5
s(nij	1.38	-5.81	4	4	529	27	2	2	1	107	25	2	1	1	5
presept	1.38	-6.85	0	0	534	108	29	12	2	338	9	4	3	1	7
rosbif	1.38	-7.46	0	0	225	21	3	1	1	59	21	1	1	1	6
armonika	1.38	-8.91	0	0	331	55	7	2	2	203	12	3	1	1	8
ev@t8el	1.38	-7.24	0	0	240	13	3	2	1	409	89	14	8	1	7
sena	1.38	-5.17	4	5	529	75	6	3	3	203	8	1	1	1	4
tyba	1.38	-6.18	2	3	270	13	3	1	1	203	8	1	1	1	4
tempo	1.38	-6.81	0	0	270	34	3	1	1	245	12	1	1	1	5
talisman	1.38	-9.48	0	0	270	32	4	1	1	243	32	4	1	1	8
putr	1.38	-5.25	14	16	534	22	2	1	1	768	62	4	1	1	4
kurz	1.38	-4.87	4	6	560	33	7	1	1	197	18	2	1	1	4
disudr	1.38	-6.8	0	0	252	46	14	1	1	768	30	3	1	1	6
sofar	1.38	-5.24	2	3	529	56	5	2	1	768	128	4	1	1	5
fremir	1.38	-6.31	0	0	273	45	11	1	1	768	84	5	1	1	6
t)dr	1.38	-5.63	4	4	270	5	1	1	1	768	30	4	1	1	4
k8is)	1.38	-5.35	2	2	560	7	7	2	1	203	29	6	2	1	5
djadem	1.38	-6.82	0	0	252	13	10	1	1	147	20	3	1	1	6
rezon	1.38	-5.49	2	3	225	66	17	3	1	243	42	5	1	1	5
monopoli	1.37	-8.55	0	1	354	48	7	3	2	304	21	7	2	1	8
odimat	1.37	-7.83	0	0	140	5	1	1	1	338	20	4	1	1	6
ps2do	1.37	-6.67	0	0	534	3	1	1	1	245	15	1	1	1	5
gr5s	1.37	-5.19	6	7	155	51	3	1	1	339	4	2	1	1	4
5trepid	1.37	-8.0	0	0	71	17	3	1	1	138	36	6	1	1	7
sosot	1.37	-7.04	0	0	529	56	6	1	1	338	35	2	1	1	5
lorje	1.37	-5.93	0	0	161	19	4	1	1	449	53	1	1	1	5
zozo	1.37	-5.91	0	1	103	7	2	1	1	245	7	1	1	1	4
alzebr	1.37	-7.82	0	0	331	29	1	1	1	768	28	5	2	1	6
it	1.37	-4.02	18	24	55	2	2	2	2	338	42	42	42	42	2
lybi	1.37	-5.78	2	2	161	14	2	1	1	304	11	2	1	1	4
zoke	1.37	-5.64	4	6	103	7	2	2	2	449	20	5	1	1	4
frim	1.37	-4.46	10	11	273	45	12	1	1	147	27	8	1	1	4
rat)	1.37	-5.03	4	4	225	37	1	1	1	203	26	4	2	2	4
v@d@z	1.37	-6.23	2	2	155	8	4	1	1	197	13	2	1	1	5
l@sk(ne	1.36	-8.47	0	0	161	13	2	1	1	449	37	2	1	1	7
aleatwar	1.36	-8.87	0	0	331	29	4	1	1	768	128	49	11	2	8
grap5	1.36	-5.46	4	5	155	51	16	2	1	167	8	4	1	1	5
k)sta	1.36	-5.35	4	4	560	108	24	4	1	203	12	2	1	1	5
optik	1.36	-5.3	0	0	140	17	2	1	1	166	58	27	2	1	5
staf	1.36	-5.61	8	9	529	35	8	1	1	59	12	2	1	1	4
fjel	1.36	-4.4	16	17	273	13	6	1	1	409	89	9	1	1	4
resipj@	1.36	-8.59	0	0	225	66	9	3	2	118	6	1	1	1	7
afy	1.36	-5.31	2	3	331	9	1	1	1	89	4	1	1	1	3
tern	1.36	-4.37	8	10	270	34	9	1	1	243	23	11	4	4	4
babjol	1.36	-6.67	0	0	322	75	3	1	1	409	53	7	1	1	6
rapatrije	1.36	-9.18	0	0	225	37	3	1	1	449	53	8	4	1	9
avir)	1.35	-6.13	2	2	331	27	3	1	1	203	19	3	2	1	5
avort)	1.35	-7.26	0	0	331	27	2	1	1	203	26	2	1	1	6
frisbi	1.35	-6.91	0	0	273	45	12	2	1	304	11	1	1	1	6
kadi	1.35	-4.36	12	12	560	144	8	1	1	304	30	5	1	1	4
adekwa	1.35	-7.57	0	0	331	19	2	1	1	203	47	3	1	1	6
klineks	1.35	-7.02	0	0	560	42	8	2	1	339	25	11	2	1	7
elje	1.35	-4.73	2	5	240	17	1	1	1	449	53	7	3	3	4
purpr	1.35	-7.39	0	0	534	22	6	1	1	768	6	1	1	1	5
ozon	1.35	-5.45	4	5	140	5	1	1	1	243	42	5	1	1	4
kas(mir	1.35	-6.67	0	0	560	144	11	2	1	768	84	5	1	1	7
pegr	1.34	-5.93	6	7	534	77	1	1	1	768	8	5	1	1	4
mazistral	1.34	-8.56	0	0	354	131	9	3	2	409	76	11	2	1	9
d(nje	1.34	-5.57	0	0	252	18	1	1	1	449	53	5	2	1	5
t(naj	1.34	-7.14	0	0	270	1	1	1	1	107	31	2	1	1	5
eskwad	1.34	-7.42	0	0	240	36	15	1	1	138	33	1	1	1	6
kwet	1.34	-4.67	6	7	560	7	1	1	1	338	71	7	1	1	4
tr9j	1.34	-4.67	4	4	270	81	2	1	1	107	13	3	1	1	4
f2tr	1.33	-4.93	4	4	273	3	1	1	1	768	62	2	1	1	4
marg(rit	1.33	-8.05	0	0	354	131	31	2	1	338	42	6	1	1	8
rozer	1.33	-5.23	2	3	225	21	2	2	1	768	156	8	2	1	5
byrn	1.33	-5.73	4	5	322	13	2	1	1	243	23	4	1	1	4
lap	1.33	-4.34	28	32	161	35	4	4	4	74	16	2	2	2	3
resital	1.33	-7.12	0	0	225	66	9	3	1	409	76	9	3	1	7
efemer	1.33	-6.97	0	0	240	9	3	1	1	768	156	6	1	1	6
kara	1.33	-4.28	14	17	560	144	35	7	7	203	22	5	2	2	4
r(k9j	1.33	-4.77	0	0	225	29	5	1	1	107	13	4	1	1	5
zavel	1.33	-6.21	0	0	103	14	1	1	1	409	89	6	2	1	5
siklon	1.33	-6.9	2	3	529	66	6	4	3	243	42	3	2	1	6
ruk5	1.33	-5.42	4	4	225	12	1	1	1	167	8	2	1	1	4
okylt	1.33	-5.35	0	1	140	10	3	1	1	338	12	6	2	1	5
abor	1.33	-4.6	2	5	331	21	2	1	1	768	56	6	4	4	4
trej	1.32	-4.55	16	17	270	81	13	1	1	107	19	5	1	1	4
monopol	1.32	-7.41	0	1	354	48	7	3	2	409	53	5	2	1	7
b@bu	1.32	-5.35	0	0	322	11	1	1	1	55	5	1	1	1	4
rulot	1.32	-6.09	0	1	225	12	3	2	1	338	35	7	1	1	5
5zekt	1.32	-6.43	0	0	71	2	1	1	1	338	20	10	2	1	5
true	1.32	-5.06	8	10	270	81	9	1	1	449	1	1	1	1	4
kales	1.32	-5.59	2	2	560	144	16	1	1	339	24	3	1	1	5
tjerse	1.32	-6.58	0	0	270	4	3	2	1	449	43	5	4	1	6
belje	1.32	-5.31	2	3	322	31	3	1	1	449	53	7	3	1	5
dezarwa	1.32	-8.1	0	0	252	76	6	1	1	203	47	13	2	1	7
pyberte	1.32	-7.71	0	0	534	17	4	1	1	449	53	5	2	2	7
alwet	1.32	-5.75	0	0	331	29	1	1	1	338	71	7	2	1	5
gol	1.32	-3.94	28	31	155	14	3	3	3	409	53	2	2	2	3
furb	1.32	-4.58	4	5	273	21	9	1	1	38	12	2	1	1	4
djafragm	1.32	-9.89	0	0	252	13	10	1	1	147	2	1	1	1	8
apr	1.32	-4.64	6	8	331	35	8	8	8	768	6	1	1	1	3
d@ble	1.31	-6.87	0	0	252	7	1	1	1	449	39	2	1	1	5
melas	1.31	-5.91	0	0	354	60	5	1	1	339	47	8	1	1	5
eloz	1.31	-5.66	0	1	240	17	2	1	1	197	16	5	1	1	4
eman	1.31	-4.99	0	0	240	10	1	1	1	243	32	4	1	1	4
bras(ri	1.31	-7.86	0	0	322	55	8	2	2	304	52	7	2	1	7
retresi	1.31	-7.14	0	0	225	66	3	2	1	304	34	6	3	1	7
paf	1.31	-4.57	24	26	534	113	1	1	1	59	12	1	1	1	3
fastos	1.31	-6.75	0	0	273	36	6	1	1	339	36	3	1	1	6
elyside	1.31	-9.0	0	0	240	17	2	1	1	449	18	3	1	1	7
abita	1.31	-6.46	0	0	331	21	4	2	1	203	12	1	1	1	5
s(vr9j	1.31	-6.09	0	0	529	27	6	2	1	107	13	3	1	1	6
anemi	1.31	-6.51	0	0	331	23	5	1	1	304	23	5	1	1	5
k)swa	1.31	-4.39	4	4	560	108	24	1	1	203	47	5	1	1	5
lam@t	1.31	-5.94	0	0	161	35	3	1	1	338	16	4	1	1	5
saksofon	1.3	-9.84	0	0	529	68	6	1	1	243	42	3	2	1	8
sinys	1.3	-5.48	0	0	529	66	10	1	1	339	26	3	1	1	5
mortje	1.3	-5.96	0	0	354	48	10	1	1	449	53	6	1	1	6
s(nil	1.3	-5.6	4	4	529	27	2	2	1	409	50	3	1	1	5
monoton	1.3	-7.19	0	0	354	48	7	3	1	243	42	5	2	1	7
kopek	1.3	-6.0	0	0	560	108	3	1	1	166	18	1	1	1	5
samuraj	1.3	-8.57	0	0	529	68	4	1	1	107	31	7	1	1	7
epi	1.3	-4.0	8	10	240	22	6	6	6	304	11	2	2	2	3
pup	1.3	-4.11	20	22	534	22	1	1	1	74	8	1	1	1	3
m9fin	1.3	-5.9	0	0	354	6	2	1	1	243	78	4	1	1	5
@swa	1.3	-5.11	4	5	96	11	1	1	1	203	47	5	1	1	4
ebdomader	1.3	-9.78	0	0	240	3	1	1	1	768	156	6	2	1	9
s5foni	1.3	-7.62	0	0	529	17	1	1	1	304	20	5	1	1	6
label	1.3	-5.51	0	0	161	35	4	1	1	409	89	4	1	1	5
biftek	1.3	-7.96	0	0	322	27	1	1	1	166	18	5	1	1	6
dar	1.3	-4.14	38	40	252	11	1	1	1	768	128	3	3	3	3
k)dor	1.3	-5.46	2	2	560	108	4	2	1	768	56	5	1	1	5
bwe	1.3	-4.33	20	22	322	7	1	1	1	449	11	1	1	1	3
presed	1.3	-6.24	2	2	534	108	29	12	2	138	10	5	1	1	6
pru	1.3	-4.25	10	13	534	108	2	2	2	55	7	1	1	1	3
lutr	1.3	-5.45	8	9	161	7	1	1	1	768	62	4	1	1	4
ardi	1.3	-4.63	2	4	331	55	5	1	1	304	30	2	2	2	4
blere	1.3	-6.56	2	3	322	18	6	2	1	449	53	7	1	1	5
elok@s	1.3	-8.09	0	0	240	17	2	1	1	339	57	4	1	1	6
pyrz	1.3	-5.23	0	1	534	17	2	1	1	197	18	1	1	1	4
folk	1.3	-5.97	2	3	273	27	2	1	1	166	3	1	1	1	4
etrip	1.3	-5.72	2	3	240	29	6	1	1	74	17	4	3	1	5
salv	1.29	-4.79	10	12	529	68	14	1	1	56	2	2	1	1	4
ramo	1.29	-5.42	4	5	225	37	4	1	1	245	10	2	1	1	4
medok	1.29	-6.23	0	0	354	60	7	1	1	166	24	2	1	1	5
kakao	1.29	-6.69	0	1	560	144	4	3	1	245	2	2	1	1	5
amidal	1.29	-7.15	2	2	331	19	3	1	1	409	76	4	1	1	6
pirsig	1.29	-7.55	0	0	534	33	6	1	1	53	24	2	1	1	6
gamel	1.29	-5.15	2	2	155	34	4	1	1	409	89	5	2	1	5
kris	1.29	-4.18	14	18	560	62	12	3	3	339	56	8	1	1	4
arne	1.29	-4.87	4	7	331	55	2	1	1	449	37	4	2	2	4
lypys	1.28	-6.39	0	0	161	14	1	1	1	339	26	3	1	1	5
mizote	1.28	-7.22	0	0	354	40	4	1	1	449	53	5	1	1	6
mastok	1.28	-6.36	0	0	354	131	14	3	1	166	24	3	2	1	6
gla	1.28	-4.19	10	13	155	15	4	4	4	203	19	2	2	2	3
korsaz	1.28	-6.62	0	0	560	108	26	1	1	197	58	3	1	1	6
5karn	1.28	-6.29	0	1	71	5	1	1	1	243	23	3	2	1	5
korvet	1.28	-6.46	0	1	560	108	26	2	2	338	71	3	1	1	6
zyda	1.28	-4.93	2	2	103	18	3	1	1	203	18	2	1	1	4
klitoris	1.28	-8.7	0	0	560	42	8	1	1	339	56	8	1	1	8
aps5t	1.28	-6.1	0	0	331	35	7	1	1	338	9	2	1	1	5
bavyr	1.28	-5.92	2	2	322	75	3	1	1	768	81	1	1	1	5
br2l@	1.28	-5.43	0	0	322	55	2	1	1	118	15	1	1	1	5
drakm	1.28	-6.95	0	1	252	16	9	1	1	147	1	1	1	1	5
kortizon	1.28	-7.65	0	0	560	108	26	3	1	243	42	5	1	1	8
zloti	1.28	-6.77	0	0	103	1	1	1	1	304	25	2	1	1	5
kalori	1.28	-6.48	0	0	560	144	16	2	1	304	52	5	1	1	6
adopt	1.28	-6.37	4	4	331	19	4	1	1	338	9	1	1	1	5
kine	1.28	-4.85	4	4	560	10	1	1	1	449	37	10	1	1	4
nigo	1.27	-5.33	6	6	93	10	1	1	1	245	19	5	1	1	4
br5g	1.27	-5.13	2	3	322	55	2	1	1	53	6	3	1	1	4
