word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
dik	158.0	-3.65	48	53	224	26	2	2	2	249	43	1	1	1	3
ong@ver	158.0	-9.95	0	0	68	4	1	1	1	414	22	2	1	1	7
vin@r	157.0	-5.18	0	1	204	23	5	2	2	414	228	8	2	1	5
erg@ns	157.0	-6.81	0	1	102	13	2	1	1	333	38	5	2	2	6
sxit@	157.0	-4.22	10	13	786	166	19	2	2	1727	176	26	2	1	5
vremt	157.0	-5.58	0	0	204	22	9	1	1	581	15	3	1	1	5
sints	157.0	-5.39	2	4	786	34	7	2	1	333	49	6	4	1	5
eind@	156.0	-4.74	10	11	102	16	2	1	1	1727	138	27	6	1	5
kop	156.0	-3.3	46	53	602	85	8	8	8	148	26	1	1	1	3
ner	155.0	-4.14	40	43	92	21	3	3	3	414	22	2	2	2	3
dr}k@	155.0	-4.4	4	6	224	50	6	2	1	1727	162	5	2	1	5
volk	155.0	-4.53	16	17	204	25	5	1	1	249	26	5	1	1	4
ard@	155.0	-4.24	2	6	149	27	1	1	1	1727	138	8	4	4	4
kl|r	155.0	-3.92	8	10	602	103	4	2	2	414	13	3	1	1	4
vlak	154.0	-4.48	18	21	204	41	6	1	1	249	38	6	1	1	4
sterv@	154.0	-4.67	4	5	786	177	32	5	1	1727	64	9	7	1	6
xlas	153.0	-4.72	12	14	221	20	4	1	1	333	38	8	1	1	4
pein	153.0	-3.9	20	24	370	51	8	2	2	282	75	46	2	2	4
total	152.0	-6.04	0	0	273	37	4	1	1	415	46	6	1	1	5
artik@l	152.0	-6.53	0	0	149	27	4	2	1	415	204	30	6	1	7
b@ned@	151.0	-7.41	0	0	372	7	1	1	1	1727	138	14	3	1	6
stul	151.0	-4.66	18	19	786	177	6	2	2	415	9	1	1	1	4
eint	151.0	-4.29	18	19	102	16	2	1	1	581	95	18	1	1	4
myr	147.0	-4.32	26	27	254	4	1	1	1	414	18	1	1	1	3
pas@	146.0	-4.01	22	24	370	74	5	1	1	1727	107	12	1	1	4
dyr@	145.0	-3.91	16	17	224	7	2	1	1	1727	214	13	3	3	4
mid@	144.0	-3.66	22	24	254	29	3	3	3	1727	138	23	3	3	4
ze	143.0	-3.79	34	44	176	41	41	41	41	45	1	1	1	1	2
min	143.0	-3.32	26	30	254	29	9	9	9	282	75	2	2	2	3
reg@l	139.0	-4.58	6	9	230	50	5	4	2	415	204	17	6	1	5
bos	139.0	-3.81	44	49	372	55	1	1	1	333	22	2	2	2	3
xruj@	138.0	-3.89	10	13	221	68	8	2	1	1727	86	16	6	2	5
dorp	137.0	-4.96	4	6	224	34	6	1	1	148	5	2	1	1	4
kmt	137.0	-3.65	32	35	602	7	2	2	2	581	15	1	1	1	3
xek	137.0	-4.49	38	39	221	32	1	1	1	249	26	1	1	1	3
stant	135.0	-4.11	8	13	786	177	28	3	1	581	95	31	2	1	5
famili	134.0	-8.12	0	0	139	15	2	1	1	121	11	2	1	1	6
perijod@	134.0	-7.09	0	0	370	51	9	2	1	1727	138	12	1	1	8
art	133.0	-3.36	24	34	149	27	4	4	4	581	47	16	16	16	3
blmw	133.0	-4.58	4	6	372	61	1	1	1	44	22	4	1	1	4
ker@	132.0	-3.44	36	41	602	42	13	3	3	1727	214	23	1	1	4
bret	131.0	-4.34	24	27	372	59	8	1	1	581	55	11	1	1	4
ton@	131.0	-4.23	20	23	273	37	5	1	1	1727	118	9	1	1	4
zes	130.0	-4.01	36	39	176	41	2	2	2	333	23	1	1	1	3
lif	129.0	-3.7	28	32	217	42	3	3	3	110	17	4	4	4	3
lev@r@	128.0	-4.78	4	5	217	51	3	3	2	1727	214	109	7	2	6
brur	128.0	-4.62	4	6	372	59	6	1	1	414	16	2	1	1	4
hop@	128.0	-4.0	34	36	214	45	2	1	1	1727	105	19	1	1	4
reik	127.0	-4.09	18	23	230	50	17	2	2	249	43	9	1	1	4
mal	126.0	-3.77	50	55	254	80	3	3	3	415	46	2	2	2	3
lex	126.0	-3.99	38	38	217	51	1	1	1	81	8	1	1	1	3
d}rv@	126.0	-5.23	2	2	224	15	2	1	1	1727	64	9	1	1	5
sx}d@	124.0	-4.4	4	4	786	166	9	1	1	1727	138	2	1	1	5
klar	124.0	-4.17	16	18	602	103	21	3	3	414	41	7	1	1	4
stap	124.0	-4.06	28	31	786	177	28	4	4	148	23	2	1	1	4
kwat	123.0	-4.36	8	13	602	27	10	1	1	581	43	2	1	1	4
tred@	123.0	-4.49	8	9	273	56	12	1	1	1727	138	14	4	1	5
karakt@r	123.0	-7.14	0	0	602	135	24	6	1	414	228	67	1	1	8
xmw	122.0	-4.01	28	30	221	2	1	1	1	44	22	2	2	2	3
drom	122.0	-4.02	16	19	224	50	10	3	3	162	24	8	1	1	4
tejori	122.0	-7.5	0	0	273	59	2	1	1	121	19	4	1	1	6
zweig@	122.0	-4.61	2	3	176	46	23	4	1	1727	64	13	10	1	6
wag@	122.0	-3.85	32	33	183	48	3	2	2	1727	64	13	1	1	4
drin@	122.0	-4.6	12	15	224	50	6	2	1	1727	118	37	6	1	5
blut	121.0	-4.19	16	17	372	61	7	1	1	581	19	3	1	1	4
dox	121.0	-3.88	42	45	224	34	2	2	2	81	14	1	1	1	3
zorx	121.0	-5.54	2	3	176	17	2	1	1	81	6	2	1	1	4
streit	121.0	-4.8	0	1	786	177	50	14	4	581	48	18	2	1	6
dyr	120.0	-3.72	28	30	224	7	2	2	2	414	18	1	1	1	3
doxt@r	120.0	-5.23	0	0	224	34	2	1	1	414	228	67	6	1	6
stap@	120.0	-4.21	24	28	786	177	28	4	3	1727	105	18	3	1	5
sten	119.0	-4.06	20	25	786	177	32	4	4	282	29	2	1	1	4
sprin@	119.0	-4.82	2	4	786	111	21	4	3	1727	118	37	6	1	6
tln	119.0	-3.88	22	22	273	7	1	1	1	282	10	2	2	2	3
krant	117.0	-4.12	12	16	602	79	19	3	1	581	95	31	6	1	5
sxerp	117.0	-4.83	8	11	786	166	34	8	2	148	5	2	1	1	5
hop	116.0	-3.81	46	49	214	45	2	2	2	148	26	1	1	1	3
hond@rt	116.0	-6.83	0	0	214	45	8	1	1	581	47	3	2	1	7
trap	116.0	-4.52	16	19	273	56	11	2	2	148	23	6	1	1	4
h}lp	116.0	-4.16	10	10	214	12	4	1	1	148	12	6	1	1	4
werp@	115.0	-4.6	4	5	183	55	10	1	1	1727	105	6	4	1	5
rest	115.0	-4.22	28	33	230	50	4	2	2	581	74	13	2	2	4
bank	114.0	-4.32	18	21	372	71	8	1	1	249	31	12	1	1	4
op@n@	114.0	-5.66	0	0	68	8	3	1	1	1727	118	16	2	1	5
sxip	114.0	-3.98	22	23	786	166	19	1	1	148	23	1	1	1	4
blat	114.0	-4.17	20	24	372	61	12	2	2	581	43	5	1	1	4
i	114.0	-3.7	0	13	34	34	34	34	34	121	121	121	121	121	1
spel	113.0	-3.55	20	25	786	111	25	5	5	415	51	5	1	1	4
borst	113.0	-4.81	12	13	372	55	14	3	3	581	74	10	6	1	5
soldat	113.0	-7.42	0	0	786	32	5	1	1	581	43	2	1	1	6
fles	113.0	-4.94	4	6	139	34	4	1	1	333	23	3	1	1	4
bort	112.0	-3.64	38	42	372	55	14	1	1	581	47	17	1	1	4
slap	112.0	-4.41	24	28	786	69	12	2	2	148	23	4	1	1	4
brek@	112.0	-4.44	14	16	372	59	8	1	1	1727	162	19	7	1	5
wint	111.0	-3.95	28	30	183	32	6	2	2	581	95	18	2	2	4
xrens	111.0	-4.72	2	4	221	68	12	4	1	333	38	7	3	1	5
rlm	111.0	-4.02	28	31	230	12	2	2	2	162	17	2	2	2	3
huk	111.0	-3.7	26	28	214	14	2	2	2	249	10	1	1	1	3
stop@	111.0	-4.43	24	29	786	177	25	3	2	1727	105	19	1	1	5
or	111.0	-3.23	20	32	68	18	18	18	18	414	31	31	31	31	2
minist@r	111.0	-7.57	0	0	254	29	9	2	1	414	228	67	26	7	8
kofi	111.0	-6.24	2	2	602	85	2	1	1	121	1	1	1	1	4
m@ljun	110.0	-7.03	0	1	254	5	3	2	1	282	27	5	2	1	6
eis	109.0	-4.06	26	32	102	16	3	3	3	333	34	12	12	12	3
byrt	109.0	-5.38	8	9	372	3	2	1	1	581	47	1	1	1	4
enorm	108.0	-7.41	0	1	102	11	1	1	1	162	16	5	2	1	5
xoj@	108.0	-4.21	14	16	221	20	2	1	1	1727	86	10	1	1	4
lip	108.0	-3.84	32	36	217	42	1	1	1	148	23	3	3	3	3
metod@	108.0	-6.74	0	0	254	47	8	1	1	1727	138	12	1	1	6
hll@	108.0	-4.7	16	16	214	8	1	1	1	1727	266	5	1	1	4
sxrew@	108.0	-5.22	2	3	786	166	29	9	2	1727	35	3	1	1	6
foto	107.0	-5.68	4	4	139	23	2	1	1	83	12	2	1	1	4
modern	106.0	-6.88	0	0	254	52	5	2	1	282	11	4	1	1	6
film	106.0	-5.25	2	3	139	18	5	2	2	162	17	1	1	1	4
traxt@	106.0	-4.89	0	0	273	56	11	2	1	1727	176	24	6	1	6
nivo	105.0	-6.53	0	0	92	14	1	1	1	83	2	1	1	1	4
bot	105.0	-3.21	58	64	372	55	7	7	7	581	36	2	2	2	3
vyr	104.0	-3.76	28	30	204	2	2	2	2	414	18	1	1	1	3
tant@	104.0	-4.55	10	12	273	42	6	2	1	1727	176	14	4	1	5
wak@r	104.0	-4.65	8	10	183	48	3	2	1	414	228	26	5	1	5
zin@	104.0	-3.95	28	31	176	18	5	1	1	1727	118	37	3	3	4
lein	104.0	-3.79	22	26	217	51	10	1	1	282	75	46	7	7	4
z}st@r	104.0	-5.29	0	0	176	7	2	1	1	414	228	67	26	2	6
sxlv@	104.0	-4.56	10	10	786	166	8	1	1	1727	64	11	1	1	5
blei	104.0	-4.28	6	9	372	61	8	5	5	121	32	5	1	1	4
hand@l@	104.0	-5.42	2	3	214	51	5	2	2	1727	266	163	10	4	7
preis	103.0	-4.6	2	4	370	63	12	4	1	333	34	12	4	1	5
stof	103.0	-4.18	18	21	786	177	25	3	3	110	16	2	1	1	4
model	103.0	-5.24	2	2	254	52	5	2	1	415	51	4	1	1	5
lop	103.0	-3.68	46	52	217	26	2	2	2	148	26	6	6	6	3
klop@	103.0	-4.11	16	19	602	103	15	2	1	1727	105	19	5	1	5
hem@l	102.0	-4.55	8	9	214	51	4	2	2	415	204	14	1	1	5
telk@ns	102.0	-7.6	0	0	273	59	4	1	1	333	38	5	1	1	7
n|s	101.0	-3.83	12	13	92	4	1	1	1	333	8	2	2	2	3
styr@	101.0	-4.11	8	10	786	177	4	2	1	1727	214	13	3	1	5
bel@	101.0	-3.79	30	31	372	43	3	1	1	1727	266	17	1	1	4
xat	101.0	-3.72	42	47	221	31	1	1	1	581	43	2	2	2	3
konin	100.0	-5.84	2	3	602	85	15	1	1	282	75	2	2	1	5
vis	100.0	-3.91	26	28	204	23	3	3	3	333	34	1	1	1	3
terein	100.0	-6.25	0	2	273	59	12	1	1	282	75	46	7	1	6
vlig@	100.0	-5.17	0	1	204	41	5	1	1	1727	64	13	2	1	5
bur	100.0	-3.7	36	38	372	18	2	2	2	414	16	2	2	2	3
rok	99.0	-3.66	46	50	230	37	3	3	3	249	28	5	5	5	3
kapitein	99.0	-8.09	0	0	602	135	12	4	4	282	75	46	4	1	8
xreip@	98.0	-5.1	2	3	221	68	12	6	1	1727	105	21	6	2	6
reis	98.0	-4.05	18	24	230	50	17	2	2	333	34	12	4	4	4
axt@	97.0	-4.13	2	6	149	3	3	2	2	1727	176	24	6	6	4
star@	97.0	-4.48	22	25	786	177	28	4	1	1727	214	16	2	1	5
mis@	97.0	-3.92	26	28	254	29	4	1	1	1727	107	19	2	2	4
el@ment	96.0	-7.83	0	0	102	12	2	1	1	581	95	20	10	2	7
vl}x	96.0	-4.6	6	8	204	41	3	3	3	81	7	1	1	1	4
vog@l	96.0	-4.92	2	2	204	25	1	1	1	415	204	17	2	1	5
sx}lt	96.0	-4.24	4	6	786	166	9	2	1	581	50	5	1	1	5
l|k	95.0	-4.59	22	22	217	5	1	1	1	249	8	1	1	1	3
k|k@	95.0	-4.4	18	19	602	7	1	1	1	1727	162	6	1	1	4
wens@	95.0	-4.66	4	6	183	55	8	2	1	1727	107	10	1	1	5
hast	95.0	-4.37	22	25	214	51	4	2	2	581	74	10	1	1	4
politsi	95.0	-7.65	0	0	370	36	6	2	1	121	12	5	2	1	7
trmw@	95.0	-4.81	8	10	273	56	2	2	1	1727	35	19	6	1	5
blum	94.0	-4.83	8	8	372	61	7	1	1	162	4	1	1	1	4
bmw@	94.0	-3.92	14	16	372	3	2	1	1	1727	35	19	1	1	4
vort	94.0	-3.87	32	36	204	25	9	1	1	581	47	17	1	1	4
arts	93.0	-4.55	2	4	149	27	4	1	1	333	49	6	1	1	4
natyr	93.0	-5.75	0	0	92	18	3	1	1	414	18	5	2	1	5
kost	93.0	-4.21	20	25	602	85	4	4	4	581	74	9	1	1	4
rek@n@	92.0	-5.69	4	4	230	50	4	2	1	1727	118	16	2	2	6
niks	92.0	-4.7	4	6	92	14	1	1	1	333	22	6	1	1	4
hotel	92.0	-6.15	2	2	214	45	3	1	1	415	51	11	2	1	5
fllst@r@	92.0	-6.22	0	1	139	34	4	1	1	1727	214	109	35	11	8
fein	92.0	-4.66	20	21	139	11	3	1	1	282	75	46	1	1	4
links	92.0	-5.6	0	1	217	42	9	3	1	333	22	2	2	1	5
vug@	91.0	-4.01	10	10	204	7	1	1	1	1727	64	3	1	1	4
tref@	91.0	-5.2	6	6	273	56	12	1	1	1727	22	4	1	1	5
aspekt	91.0	-7.26	0	0	149	8	3	2	1	581	11	3	1	1	6
figyr	91.0	-6.15	0	0	139	18	2	1	1	414	18	1	1	1	5
tek@	91.0	-3.69	22	28	273	59	6	3	3	1727	162	19	2	2	4
wud@	91.0	-4.12	16	16	183	6	1	1	1	1727	138	8	1	1	4
dam@	91.0	-4.1	22	26	224	25	4	1	1	1727	80	17	1	1	4
jmw	90.0	-3.76	24	26	65	3	2	2	2	44	22	1	1	1	3
plek	90.0	-4.29	12	16	370	65	15	1	1	249	26	4	1	1	4
pet@r	90.0	-4.42	12	14	370	51	4	1	1	414	228	67	6	1	5
tant	89.0	-3.75	36	40	273	42	6	2	2	581	95	31	2	2	4
wil	89.0	-3.77	38	44	183	32	4	4	4	415	43	1	1	1	3
zik	89.0	-3.89	36	39	176	18	2	2	2	249	43	2	2	2	3
term	88.0	-4.25	10	12	273	59	12	3	3	162	16	5	1	1	4
sxenk@	88.0	-4.68	2	2	786	166	34	3	1	1727	162	25	7	1	6
kart	88.0	-3.41	22	27	602	135	24	5	5	581	47	16	1	1	4
zeld@	88.0	-4.57	10	10	176	41	3	1	1	1727	138	11	6	1	5
xreis	88.0	-4.59	6	9	221	68	12	6	1	333	34	12	4	1	5
sxep@	88.0	-4.11	12	14	786	166	34	2	1	1727	105	11	1	1	5
rant	87.0	-3.65	26	31	230	52	8	2	2	581	95	31	6	6	4
ad@m	87.0	-4.9	4	6	149	7	5	2	2	162	19	5	2	2	4
ren@	87.0	-3.73	34	38	230	50	4	1	1	1727	118	17	4	4	4
sxrik@	86.0	-4.45	4	6	786	166	29	4	2	1727	162	32	6	1	6
r}st	86.0	-4.61	16	20	230	14	3	2	2	581	74	7	2	2	4
plant	86.0	-4.2	8	14	370	65	19	5	2	581	95	31	4	1	5
zev@	86.0	-3.8	18	20	176	41	2	2	2	1727	64	10	1	1	4
hlt	86.0	-3.88	36	40	214	8	1	1	1	581	50	1	1	1	3
k}s@	85.0	-4.33	14	15	602	12	3	1	1	1727	107	4	1	1	4
slot	85.0	-3.8	26	29	786	69	12	1	1	581	36	8	1	1	4
dlz@nt	85.0	-6.54	0	0	224	12	2	2	1	581	95	3	1	1	6
tekst	85.0	-5.72	0	1	273	59	6	2	2	581	74	1	1	1	5
lek@r	85.0	-4.64	12	13	217	51	3	2	1	414	228	26	4	1	5
x@rin	84.0	-7.39	2	2	221	6	1	1	1	282	75	6	2	1	5
kni	84.0	-3.7	4	6	602	52	9	9	9	121	7	1	1	1	3
kost@	84.0	-4.52	6	8	602	85	4	4	2	1727	176	26	4	1	5
slag@	83.0	-4.69	8	9	786	69	12	1	1	1727	64	13	3	1	5
roman	83.0	-5.54	2	2	230	37	5	1	1	282	50	2	1	1	5
str}ktyr	83.0	-7.58	0	0	786	177	50	1	1	414	18	5	1	1	8
krin	83.0	-3.94	16	18	602	79	12	1	1	282	75	6	1	1	4
zeid@	82.0	-4.28	22	23	176	41	9	1	1	1727	138	23	16	1	5
weig@r@	82.0	-5.5	0	0	183	55	14	1	1	1727	214	109	4	2	7
tip@	81.0	-3.91	22	25	273	23	3	2	2	1727	105	21	2	2	4
van@	81.0	-4.21	22	23	204	29	4	1	1	1727	118	15	2	2	4
trein	81.0	-4.31	4	6	273	56	12	2	1	282	75	46	7	1	5
zom@r	81.0	-4.93	2	2	176	17	3	1	1	414	228	12	3	1	5
straks	81.0	-5.43	0	1	786	177	50	11	2	333	22	4	1	1	6
nerg@ns	81.0	-7.46	0	1	92	21	3	1	1	333	38	5	2	2	7
dwin@	81.0	-5.23	6	8	224	10	1	1	1	1727	118	37	5	1	5
vles	81.0	-4.64	12	13	204	41	10	1	1	333	23	3	1	1	4
held@r	81.0	-4.73	2	2	214	51	8	1	1	414	228	41	6	2	6
win@	80.0	-3.71	36	41	183	32	6	1	1	1727	118	37	5	5	4
l}k@	80.0	-4.23	16	17	217	15	2	1	1	1727	162	5	2	2	4
axt	80.0	-3.69	12	21	149	3	3	3	3	581	46	17	17	17	3
pot	80.0	-3.54	48	55	370	36	2	2	2	581	36	3	3	3	3
smak	80.0	-4.5	12	14	786	31	8	2	2	249	38	2	1	1	4
wek@	80.0	-3.97	30	36	183	55	2	1	1	1727	162	19	2	2	4
oxt@nt	80.0	-7.29	0	0	68	4	1	1	1	581	95	3	1	1	6
strek	80.0	-4.45	16	19	786	177	50	14	2	249	26	7	2	1	5
bebi	79.0	-5.58	0	1	372	43	1	1	1	121	5	1	1	1	4
steig@	79.0	-4.94	2	4	786	177	32	6	3	1727	64	13	10	2	6
veil@x	79.0	-6.86	0	1	204	40	10	3	2	81	3	1	1	1	6
dank	79.0	-4.6	10	14	224	25	5	2	2	249	31	12	1	1	4
dreiv@	79.0	-5.27	6	6	224	50	9	3	1	1727	64	9	6	3	6
vax	78.0	-4.01	28	32	204	29	2	2	2	81	15	1	1	1	3
katolik	78.0	-7.7	0	0	602	135	7	1	1	249	43	6	1	1	7
dyw@	78.0	-3.83	12	13	224	7	3	1	1	1727	35	9	2	2	4
mest@r	77.0	-5.1	2	3	254	47	5	3	2	414	228	67	26	2	6
arz@l@	77.0	-5.87	0	0	149	27	1	1	1	1727	266	163	10	1	6
med@	77.0	-3.74	24	27	254	47	1	1	1	1727	138	14	2	2	4
prinsip@	77.0	-7.61	0	0	370	63	11	2	2	1727	105	21	1	1	8
tran	77.0	-4.13	16	22	273	56	11	4	4	282	50	9	1	1	4
rei	77.0	-3.46	38	48	230	50	17	17	17	121	32	10	10	10	3
v}l@	77.0	-4.24	18	18	204	2	2	1	1	1727	266	8	1	1	4
tweif@l	77.0	-6.55	0	1	273	10	4	3	2	415	204	10	1	1	7
blg@	76.0	-4.04	10	10	372	61	1	1	1	1727	64	7	1	1	4
del@	76.0	-3.99	32	34	224	24	3	1	1	1727	266	17	1	1	4
plat	76.0	-3.99	22	26	370	65	19	4	4	581	43	5	1	1	4
zwak	76.0	-4.23	10	12	176	46	16	1	1	249	38	3	1	1	4
zil	76.0	-3.75	38	42	176	18	3	3	3	415	43	2	2	2	3
individy	76.0	-11.12	0	0	34	14	3	2	1	10	1	1	1	1	8
bant	75.0	-3.77	32	35	372	71	8	1	1	581	95	31	1	1	4
reiz@	75.0	-4.36	18	20	230	50	17	1	1	1727	71	11	4	3	5
x@	75.0	-3.39	14	14	221	6	6	6	6	1727	7	7	7	7	2
plats@	75.0	-5.06	2	4	370	65	19	4	2	1727	107	30	3	1	6
xleid@	75.0	-6.08	2	3	221	20	1	1	1	1727	138	23	16	3	6
arbeit	75.0	-6.37	0	0	149	27	2	2	2	581	48	18	2	1	6
sigaret	74.0	-8.25	0	0	786	34	2	2	2	581	55	11	3	1	7
trots	73.0	-4.97	0	2	273	56	11	1	1	333	49	7	2	1	5
tans	73.0	-4.24	12	15	273	42	6	1	1	333	38	11	1	1	4
a	73.0	-3.7	0	19	149	149	149	149	149	134	134	134	134	134	1
spor	73.0	-4.23	16	19	786	111	9	4	4	414	31	2	1	1	4
ei	73.0	-3.47	32	50	102	16	16	16	16	121	32	32	32	32	2
rexts	73.0	-6.14	2	4	230	50	3	3	1	333	49	1	1	1	5
tel@	72.0	-3.59	34	36	273	59	4	1	1	1727	266	17	2	2	4
wen@	72.0	-3.73	42	46	183	55	8	1	1	1727	118	17	1	1	4
wan	72.0	-3.44	40	46	183	48	8	8	8	282	50	5	5	5	3
let@	72.0	-3.64	32	38	217	51	3	2	2	1727	176	13	2	2	4
smal	72.0	-4.77	10	13	786	31	8	2	2	415	46	2	1	1	4
sxadyw	72.0	-5.84	0	1	786	166	32	3	2	44	10	2	1	1	6
steil	72.0	-4.68	4	7	786	177	32	6	1	415	43	15	2	1	5
kat	72.0	-3.31	54	63	602	135	7	7	7	581	43	2	2	2	3
fmt	72.0	-3.91	24	25	139	3	1	1	1	581	15	1	1	1	3
n}m@r	72.0	-5.58	0	1	92	6	2	2	2	414	228	12	1	1	5
apsolyt	72.0	-8.98	0	0	149	9	1	1	1	581	5	1	1	1	7
last	72.0	-4.32	26	28	217	45	4	2	2	581	74	10	1	1	4
bas	71.0	-3.33	46	53	372	71	6	6	6	333	38	2	2	2	3
programa	71.0	-9.04	0	0	370	63	17	1	1	134	18	5	1	1	8
faz@	71.0	-3.96	10	12	139	15	2	1	1	1727	71	15	1	1	4
xen@ral	71.0	-8.24	0	0	221	32	4	2	1	415	46	10	2	2	7
xrun	71.0	-4.36	10	10	221	68	8	1	1	282	27	2	1	1	4
leg@r	71.0	-4.53	8	10	217	51	6	3	2	414	228	8	2	1	5
knap	71.0	-4.46	12	15	602	52	8	2	2	148	23	2	1	1	4
wap@	71.0	-4.2	34	34	183	48	3	3	3	1727	105	18	1	1	4
blk	70.0	-3.96	26	32	372	61	1	1	1	249	26	1	1	1	3
brot	70.0	-4.36	22	24	372	59	10	1	1	581	36	6	1	1	4
slax	70.0	-4.34	14	17	786	69	12	3	3	81	15	5	1	1	4
x|r	70.0	-3.71	20	22	221	4	2	2	2	414	13	2	2	2	3
xei	70.0	-3.81	36	42	221	32	8	8	8	121	32	2	2	2	3
ofisir	70.0	-8.11	0	0	68	4	1	1	1	414	39	2	1	1	6
sxot	69.0	-3.78	32	38	786	166	22	3	3	581	36	2	1	1	4
rivir	69.0	-5.77	0	0	230	26	1	1	1	414	39	3	1	1	5
dans@	69.0	-5.02	2	3	224	25	5	2	1	1727	107	10	4	1	5
flink	69.0	-5.03	4	5	139	34	5	1	1	249	31	9	3	1	5
sxon	68.0	-3.87	18	20	786	166	22	1	1	282	67	2	1	1	4
b|rt	68.0	-4.97	12	12	372	8	3	1	1	581	47	1	1	1	4
markt	68.0	-5.71	0	1	254	80	18	2	1	581	11	1	1	1	5
xel	68.0	-3.6	48	53	221	32	3	3	3	415	51	2	2	2	3
sxun	68.0	-4.0	6	6	786	166	2	1	1	282	27	1	1	1	4
prins	68.0	-5.12	0	1	370	63	11	2	2	333	38	4	2	1	5
drom@	68.0	-4.26	14	16	224	50	10	3	2	1727	80	9	6	1	5
dreig@	68.0	-4.96	6	7	224	50	9	3	1	1727	64	13	10	3	6
krlp@	67.0	-4.85	6	6	602	79	8	1	1	1727	105	9	2	1	5
zak@	67.0	-4.08	28	29	176	18	2	1	1	1727	162	25	1	1	4
norm	67.0	-4.92	8	10	92	19	4	1	1	162	16	5	2	2	4
kad@r	67.0	-3.96	10	12	602	135	4	2	1	414	228	41	5	2	5
raport	67.0	-6.28	0	0	230	52	3	1	1	581	47	17	3	1	6
vlur	67.0	-4.03	6	9	204	41	6	2	2	414	16	2	1	1	4
botsxap	66.0	-8.27	0	0	372	55	7	2	1	148	23	2	2	1	7
wart	66.0	-3.85	26	31	183	48	8	1	1	581	47	16	3	3	4
lot	66.0	-3.46	54	64	217	26	5	5	5	581	36	8	8	8	3
dek@	66.0	-4.24	26	28	224	24	2	1	1	1727	162	19	1	1	4
nat	66.0	-3.98	38	43	92	18	3	3	3	581	43	2	2	2	3
kantor	66.0	-6.11	2	2	602	135	22	7	2	414	31	4	1	1	6
kolonel	66.0	-7.53	0	0	602	85	14	5	3	415	51	6	1	1	7
vrol@k	65.0	-8.05	0	0	204	22	2	1	1	249	3	2	1	1	6
wens	65.0	-4.17	14	17	183	55	8	2	2	333	38	7	1	1	4
kas	65.0	-3.23	52	59	602	135	8	8	8	333	38	1	1	1	3
brand@	65.0	-4.72	2	4	372	59	12	4	1	1727	138	27	7	4	6
wint@r	65.0	-5.18	2	2	183	32	6	2	1	414	228	67	5	3	6
zlv@r	65.0	-4.15	2	4	176	7	3	3	2	414	228	18	4	1	5
sfer	65.0	-5.32	6	6	786	2	1	1	1	414	22	2	1	1	4
s@kond@	65.0	-8.56	0	0	786	4	1	1	1	1727	138	27	7	1	7
jot	65.0	-4.13	34	35	65	12	2	2	2	581	36	2	2	2	3
drox	64.0	-4.38	8	10	224	50	10	1	1	81	14	3	1	1	4
bir	64.0	-3.82	44	45	372	26	1	1	1	414	39	1	1	1	3
bron	64.0	-3.93	14	17	372	59	10	3	3	282	67	11	1	1	4
var@	63.0	-4.16	34	37	204	29	4	1	1	1727	214	16	1	1	4
pl@zir	63.0	-7.06	0	1	370	65	2	2	2	414	39	3	1	1	6
vext@	63.0	-4.37	6	8	204	40	2	1	1	1727	176	24	6	1	5
j|xt	63.0	-4.94	4	4	65	3	1	1	1	581	46	2	1	1	4
xot	63.0	-3.83	44	46	221	20	1	1	1	581	36	2	2	2	3
sneid@	63.0	-5.19	2	3	786	43	10	1	1	1727	138	23	16	1	6
wilt	62.0	-4.67	16	18	183	32	4	1	1	581	50	6	1	1	4
twalf	62.0	-5.93	0	0	273	10	2	2	1	110	16	5	1	1	5
pat	62.0	-3.31	48	58	370	74	7	7	7	581	43	2	2	2	3
tek@n@	62.0	-5.76	2	2	273	59	6	3	1	1727	118	16	2	2	6
nmw	62.0	-3.79	26	28	92	2	1	1	1	44	22	2	2	2	3
wend@	62.0	-4.14	18	21	183	55	8	1	1	1727	138	27	7	1	5
ker@l	62.0	-4.97	10	11	602	42	13	3	1	415	204	5	2	1	5
xras	62.0	-4.19	24	26	221	68	16	1	1	333	38	6	1	1	4
kel	62.0	-3.39	50	54	602	42	6	6	6	415	51	1	1	1	3
pleg@	62.0	-4.22	8	9	370	65	15	1	1	1727	64	10	2	1	5
reks	61.0	-4.12	16	19	230	50	4	1	1	333	22	5	1	1	4
pak	61.0	-3.65	52	61	370	74	4	4	4	249	38	2	2	2	3
masin@	61.0	-6.05	2	2	254	80	6	1	1	1727	118	37	3	1	6
leif	61.0	-4.26	12	16	217	51	10	1	1	110	17	7	2	2	4
xolf	61.0	-4.94	4	4	221	20	4	1	1	110	16	3	1	1	4
ster	61.0	-4.0	28	32	786	177	32	5	5	414	22	2	1	1	4
bruk	61.0	-5.01	12	13	372	59	6	1	1	249	10	1	1	1	4
xruj	61.0	-4.43	8	9	221	68	8	2	2	29	4	1	1	1	4
fel	61.0	-4.34	30	33	139	11	1	1	1	415	51	1	1	1	3
enerzi	61.0	-8.2	0	0	102	11	1	1	1	121	7	2	2	1	6
nek	60.0	-4.19	40	42	92	21	1	1	1	249	26	2	2	2	3
fest	60.0	-4.58	24	25	139	11	3	3	3	581	74	13	1	1	4
