word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
s$	26.0	-3.58	28	34	784	8	8	8	8	21	3	3	3	3	2
f@tig	26.0	-6.78	0	0	267	6	1	1	1	80	16	1	1	1	5
g#il	26.0	-4.72	20	23	204	16	4	1	1	278	68	15	1	1	4
krinkp	26.0	-5.26	0	1	535	79	20	3	1	540	39	9	6	3	6
dik@n	26.0	-4.68	2	2	233	39	5	1	1	484	106	11	6	1	5
sle_	26.0	-4.67	6	8	784	55	3	1	1	83	8	3	1	1	4
bigp	26.0	-4.54	14	17	361	34	3	1	1	540	36	7	1	1	4
siest@	26.0	-6.41	2	2	784	85	1	1	1	181	19	3	2	2	6
wizp	26.0	-4.28	16	19	138	37	2	1	1	540	15	6	1	1	4
kqnd@m	26.0	-5.12	0	0	535	61	15	2	1	212	48	7	3	1	6
@mib@	26.0	-8.04	0	0	75	5	1	1	1	181	2	1	1	1	5
k@nvvls	26.0	-7.58	0	0	535	64	27	4	1	407	8	4	1	1	7
sipqi	26.0	-6.36	0	0	784	85	2	1	1	195	13	1	1	1	5
n{t	26.0	-4.19	44	45	108	8	1	1	1	751	27	1	1	1	3
frisk	26.0	-5.68	2	4	267	36	8	2	1	298	22	5	3	1	5
h#l@t	26.0	-5.11	2	2	199	34	2	1	1	751	43	8	3	1	5
fl1	26.0	-3.69	18	23	267	59	4	4	4	58	11	1	1	1	3
@m{lg@m	26.0	-9.78	0	0	75	5	1	1	1	212	48	1	1	1	7
_vmb5	26.0	-5.46	2	2	79	9	3	2	1	166	6	3	1	1	5
klqi	26.0	-4.43	14	15	535	51	6	1	1	195	13	4	1	1	4
kl{mp	26.0	-4.74	4	8	535	51	10	2	1	540	38	11	2	1	5
r#if	26.0	-4.43	22	24	197	27	16	2	2	75	20	5	2	2	4
rikits	26.0	-6.98	0	0	197	39	3	1	1	407	5	3	1	1	6
pqgr@m	26.0	-8.34	0	0	400	24	1	1	1	212	48	4	1	1	6
kej@p	26.0	-6.37	0	0	535	10	2	1	1	540	9	1	1	1	5
tqfi	26.0	-5.37	2	3	323	13	1	1	1	195	5	2	1	1	4
fril	26.0	-4.64	20	23	267	36	8	1	1	278	68	7	1	1	4
swun	26.0	-4.54	12	13	784	38	2	1	1	484	37	1	1	1	4
bvfit	26.0	-5.56	4	4	361	32	3	1	1	751	163	5	1	1	5
{l_ibr@	26.0	-9.36	0	0	85	12	1	1	1	181	27	5	2	1	7
hekp	26.0	-4.5	4	6	199	20	4	1	1	540	39	2	1	1	4
t{sp	26.0	-4.99	8	9	323	31	2	1	1	540	37	2	1	1	4
spr{t	26.0	-5.7	2	2	784	80	15	1	1	751	27	4	1	1	5
m{ng5	26.0	-4.53	4	4	280	45	12	2	1	166	16	5	2	1	5
blip	26.0	-4.3	16	18	361	45	8	1	1	540	44	8	1	1	4
t{mpqn	26.0	-5.86	0	0	323	31	2	2	1	484	28	4	2	2	6
kuku	26.0	-5.87	0	1	535	9	2	1	1	86	2	1	1	1	4
kqpis	26.0	-5.66	0	2	535	61	4	2	1	407	61	2	1	1	5
$dit	25.0	-4.78	8	8	32	7	4	1	1	751	163	6	1	1	4
skw$	25.0	-5.11	0	2	784	97	19	3	3	21	1	1	1	1	4
trvnj@n	25.0	-6.49	0	0	323	84	12	3	1	484	106	5	2	1	7
splin	25.0	-4.83	8	10	784	80	6	3	2	484	158	23	3	1	5
smelt	25.0	-5.55	0	2	784	18	2	2	1	751	36	6	2	1	5
gu@d	25.0	-5.66	0	1	204	7	1	1	1	327	21	2	1	1	4
kwizin	25.0	-6.32	0	0	535	31	12	2	1	484	158	4	1	1	6
dr5l	25.0	-4.57	12	14	233	37	3	1	1	278	27	10	1	1	4
skvd	25.0	-4.41	12	13	784	97	8	1	1	327	9	2	1	1	4
hid@r	25.0	-4.85	8	9	199	22	3	1	1	332	261	32	9	1	5
plet@r@	25.0	-7.44	0	0	400	48	4	1	1	181	27	10	1	1	7
s{t@r	25.0	-4.61	2	4	784	31	2	1	1	332	261	43	4	1	5
k@v$t	25.0	-5.85	0	0	535	64	1	1	1	751	18	1	1	1	5
tr#i{d	25.0	-5.87	0	0	323	84	13	9	1	327	16	1	1	1	6
jen	25.0	-4.57	42	43	109	13	1	1	1	484	20	1	1	1	3
r{bp	25.0	-4.5	14	16	197	24	2	1	1	540	64	4	2	2	4
rvsk	25.0	-4.97	14	16	197	21	4	1	1	298	22	5	1	1	4
k{mi5	25.0	-6.4	0	0	535	67	7	1	1	166	14	1	1	1	5
gvzp	25.0	-4.41	6	6	204	15	1	1	1	540	15	3	1	1	4
sikw@l	25.0	-6.85	0	0	784	85	10	2	1	278	50	2	1	1	6
kwenj	25.0	-5.42	2	3	535	31	3	1	1	109	32	9	2	1	5
hikvp	25.0	-7.02	0	0	199	22	2	1	1	540	25	2	1	1	5
sept@r	25.0	-5.58	4	4	784	35	2	1	1	332	261	43	1	1	6
k@lest@rql	25.0	-11.05	0	0	535	64	2	1	1	278	9	1	1	1	10
kw1v@r	25.0	-6.26	0	0	535	31	4	1	1	332	261	10	2	1	6
klvk	25.0	-4.66	16	17	535	51	4	1	1	298	13	3	1	1	4
kuskus	25.0	-7.8	0	0	535	9	1	1	1	407	23	1	1	1	6
wi@r	25.0	-4.08	36	40	138	37	2	1	1	332	261	53	2	2	4
men@s	25.0	-4.79	0	0	280	23	4	1	1	407	74	8	1	1	5
dimpp	25.0	-5.24	6	6	233	39	3	1	1	540	27	9	4	1	5
jer@b	25.0	-6.27	0	0	109	13	2	1	1	76	2	2	1	1	5
lqb	25.0	-4.17	36	38	192	13	1	1	1	76	15	3	3	3	3
kjup@l@	25.0	-7.49	0	0	535	10	10	2	1	181	18	2	1	1	7
pelik@n	25.0	-6.57	0	0	400	28	5	2	1	484	106	11	6	2	7
mqribvnd	25.0	-9.01	0	0	280	20	2	1	1	327	67	3	1	1	8
ilips	25.0	-6.67	0	1	96	7	2	1	1	407	9	2	2	1	5
v@liz	25.0	-6.83	0	0	115	6	1	1	1	104	36	3	1	1	5
sinju	25.0	-5.24	0	1	784	85	17	3	1	86	31	7	2	1	5
kup	25.0	-3.88	32	35	535	9	2	2	2	540	16	2	2	2	3
stjup@r	25.0	-6.06	0	0	784	130	4	4	1	332	261	8	2	1	7
vit5	25.0	-5.19	4	4	115	25	2	1	1	166	14	2	1	1	4
f{nfe@r	25.0	-7.43	0	0	267	12	2	1	1	332	261	29	3	1	7
intrepid	25.0	-9.56	0	0	96	34	9	3	1	327	74	6	1	1	8
elk	25.0	-4.71	8	10	42	7	1	1	1	298	9	2	2	2	3
krqk	25.0	-4.3	18	20	535	79	6	2	2	298	20	4	1	1	4
skr#un_	25.0	-6.51	0	0	784	97	22	2	1	83	22	2	2	1	7
_{smin	25.0	-6.9	0	0	79	11	1	1	1	484	158	8	1	1	6
sus	25.0	-4.1	34	36	784	11	1	1	1	407	23	1	1	1	3
j#iv	25.0	-4.62	16	16	109	17	6	1	1	68	25	12	1	1	4
visisitjud	25.0	-10.64	0	0	115	25	3	1	1	327	24	5	1	1	10
l1dp	25.0	-4.82	4	5	192	12	3	1	1	540	47	2	1	1	4
glen	25.0	-4.88	2	2	204	26	2	1	1	484	20	1	1	1	4
brusk	25.0	-6.24	2	3	361	66	7	1	1	298	22	1	1	1	5
delv	24.0	-5.5	0	1	233	27	3	1	1	68	5	2	1	1	4
ljud	24.0	-5.71	8	8	192	1	1	1	1	327	24	5	1	1	4
fqnt	24.0	-4.38	6	6	267	13	3	1	1	751	106	2	1	1	4
flvf	24.0	-4.6	6	6	267	59	5	1	1	75	16	2	1	1	4
fl#uns	24.0	-5.74	0	0	267	59	6	3	1	407	42	5	5	1	6
rivit	24.0	-5.31	0	1	197	39	1	1	1	751	163	6	3	2	5
mvs	24.0	-3.37	44	48	280	34	9	9	9	407	18	1	1	1	3
indig5	24.0	-7.26	0	0	96	34	3	1	1	166	16	3	1	1	6
gr1l	24.0	-4.18	20	23	204	58	10	1	1	278	26	4	1	1	4
_in@s	24.0	-5.16	0	1	79	15	6	1	1	407	74	8	3	1	5
h3piz	24.0	-6.82	0	0	199	11	1	1	1	104	36	2	1	1	5
b#m	24.0	-4.27	38	39	361	32	1	1	1	212	11	1	1	1	3
wigp	24.0	-4.34	18	21	138	37	3	1	1	540	36	7	1	1	4
tw{n	24.0	-4.85	4	5	323	22	1	1	1	484	27	1	1	1	4
dvf	24.0	-3.8	36	37	233	22	2	2	2	75	16	1	1	1	3
r#ifp	24.0	-5.19	2	6	197	27	16	2	1	540	13	4	3	2	5
trvfp	24.0	-4.56	6	7	323	84	12	1	1	540	13	7	2	1	5
derik	24.0	-5.68	0	0	233	27	1	1	1	298	59	12	1	1	5
sw#v	24.0	-4.88	4	4	784	38	4	1	1	68	3	1	1	1	4
kqsit	24.0	-5.36	4	5	535	61	3	1	1	751	163	8	1	1	5
p{dp	24.0	-4.38	10	13	400	51	3	1	1	540	47	4	1	1	4
finj	24.0	-4.48	12	15	267	32	5	1	1	109	32	8	1	1	4
tqn	24.0	-3.74	44	46	323	13	1	1	1	484	28	4	4	4	3
h{_i	24.0	-5.19	0	0	199	30	1	1	1	195	2	1	1	1	4
snivp	24.0	-5.48	4	6	784	34	9	1	1	540	25	8	2	1	5
k{r@sel	24.0	-7.05	2	2	535	67	8	6	1	278	27	2	1	1	7
nuk	24.0	-3.68	22	22	108	4	1	1	1	298	13	2	2	2	3
@nem@ni	24.0	-9.38	0	0	75	3	2	1	1	195	16	3	1	1	7
dr$l	24.0	-4.42	12	13	233	37	2	1	1	278	22	6	1	1	4
v{ndp	24.0	-4.98	8	8	115	11	2	1	1	540	47	13	6	1	5
trift	24.0	-4.82	6	8	323	84	15	1	1	751	25	8	4	1	5
w$ls	24.0	-4.75	4	5	138	13	3	1	1	407	8	2	1	1	4
$dn@ns	24.0	-7.14	0	1	32	7	1	1	1	407	42	6	2	1	6
insipid	24.0	-8.69	0	0	96	34	9	2	1	327	74	6	1	1	7
winj	23.0	-4.56	18	21	138	37	8	1	1	109	32	8	1	1	4
prqstr1t	23.0	-7.43	0	0	400	68	14	2	1	751	26	7	3	2	8
bedl@m	23.0	-6.06	0	0	361	20	3	1	1	212	48	7	1	1	6
p#il@n	23.0	-5.74	2	2	400	37	12	3	2	484	106	8	2	1	6
m#_@r@m	23.0	-7.18	0	0	280	38	3	1	1	212	48	4	2	1	7
k#unt@r	23.0	-5.9	0	0	535	36	7	3	2	332	261	43	3	1	7
sled	23.0	-5.45	6	7	784	55	3	1	1	327	15	1	1	1	4
sk1n	23.0	-4.19	18	20	784	97	3	1	1	484	38	3	1	1	4
b{ndi	23.0	-5.56	0	2	361	33	8	3	2	195	6	2	1	1	5
nip	23.0	-4.1	42	49	108	19	2	2	2	540	44	4	4	4	3
nimbp	23.0	-5.3	2	3	108	19	2	1	1	540	64	19	2	1	5
5k@r	23.0	-4.76	6	7	27	3	1	1	1	332	261	13	3	3	4
sp1	23.0	-4.33	8	15	784	80	4	4	4	58	3	1	1	1	3
kr5s1	23.0	-6.17	0	0	535	79	7	1	1	58	5	1	1	1	5
nekt@r	23.0	-5.1	6	6	108	14	4	1	1	332	261	43	6	5	6
h@r{n	23.0	-6.62	0	0	199	2	2	1	1	484	27	2	1	1	5
fl#ut	23.0	-4.63	4	6	267	59	6	3	1	751	49	20	3	1	5
b{r@k	23.0	-4.95	4	5	361	33	4	3	1	298	13	2	2	1	5
slvt	23.0	-4.38	22	23	784	55	7	1	1	751	11	2	1	1	4
tendr@l	23.0	-6.9	0	0	323	30	10	4	1	278	50	21	3	2	7
gr#ft	23.0	-4.44	6	8	204	58	10	2	1	751	25	8	4	1	5
wus	23.0	-4.01	32	33	138	9	1	1	1	407	23	1	1	1	3
p@_#m@	23.0	-7.02	0	0	400	17	1	1	1	181	27	5	1	1	6
slu	23.0	-3.92	16	22	784	55	4	4	4	86	7	1	1	1	3
lqzin_	23.0	-6.96	0	0	192	13	1	1	1	83	22	12	1	1	6
idil	23.0	-5.74	2	3	96	5	4	1	1	278	68	4	1	1	4
b5d	23.0	-4.37	40	43	361	13	1	1	1	327	10	1	1	1	3
skwelj	23.0	-6.38	0	0	784	97	19	2	1	109	4	2	1	1	6
spl1	23.0	-4.63	4	7	784	80	6	1	1	58	11	2	1	1	4
ivz	23.0	-5.45	8	10	96	5	1	1	1	104	3	1	1	1	3
ep5let	23.0	-8.33	0	0	42	1	1	1	1	751	30	2	1	1	6
priz@m	23.0	-5.66	0	0	400	68	13	2	1	212	48	8	3	1	6
imp	23.0	-3.55	6	9	96	16	9	9	9	540	38	8	8	8	3
swqt	23.0	-4.03	18	21	784	38	7	1	1	751	26	3	1	1	4
fju@r$ri	23.0	-8.59	0	1	267	11	10	3	2	195	37	2	1	1	8
k@rizm@	23.0	-7.15	0	0	535	64	10	3	1	181	27	3	1	1	7
bqj	23.0	-3.86	26	27	361	19	1	1	1	109	6	1	1	1	3
vqljubp	23.0	-7.33	2	2	115	5	3	2	2	540	64	3	2	2	7
sk{f5ld	23.0	-6.67	0	0	784	97	7	1	1	327	26	10	2	1	7
d1n	23.0	-3.62	50	53	233	14	1	1	1	484	38	3	3	3	3
kilt	23.0	-4.88	24	27	535	22	4	1	1	751	36	10	1	1	4
tqdp	23.0	-4.3	6	8	323	13	2	1	1	540	47	5	1	1	4
st{s	23.0	-4.63	10	12	784	130	15	1	1	407	25	1	1	1	4
_ig	23.0	-4.65	28	29	79	15	1	1	1	80	16	1	1	1	3
spuk	23.0	-4.89	12	12	784	80	4	1	1	298	13	1	1	1	4
pl{tip@s	22.0	-8.67	0	0	400	48	14	3	1	407	74	9	1	1	8
piv@t	22.0	-5.91	2	2	400	38	1	1	1	751	43	3	2	1	5
fikp	22.0	-4.34	14	14	267	32	2	1	1	540	39	11	1	1	4
l#ik@n	22.0	-5.45	0	1	192	31	15	2	1	484	106	11	6	1	6
ing@t	22.0	-5.43	0	0	96	34	1	1	1	751	43	6	1	1	5
gru@l	22.0	-5.79	2	2	204	58	4	1	1	278	50	9	2	1	5
v5lt	22.0	-4.9	14	16	115	4	2	1	1	751	36	6	1	1	4
g{m@	22.0	-4.35	0	2	204	21	5	3	3	181	27	1	1	1	4
sq_3n	22.0	-5.34	0	0	784	23	1	1	1	484	10	1	1	1	5
sep@lk@r	22.0	-8.46	0	0	784	35	2	1	1	332	261	13	1	1	8
spr1n	22.0	-5.13	4	5	784	80	15	2	1	484	38	10	1	1	5
t3b@t	22.0	-5.22	4	4	323	16	2	2	1	751	43	4	2	1	5
mvmi	22.0	-5.99	2	3	280	34	3	1	1	195	5	1	1	1	4
v$teks	22.0	-6.3	2	2	115	3	1	1	1	407	46	15	3	2	6
filigri	22.0	-8.11	0	0	267	32	8	3	1	195	37	4	3	1	7
bilit	22.0	-5.09	4	5	361	34	6	1	1	751	163	20	4	1	5
bu@s	22.0	-5.33	2	3	361	16	2	1	1	407	74	1	1	1	4
ruz	22.0	-3.95	22	27	197	16	1	1	1	104	19	3	3	3	3
g#bp	22.0	-4.57	10	11	204	16	2	1	1	540	64	2	1	1	4
kr5n	22.0	-4.15	18	21	535	79	7	2	2	484	22	6	1	1	4
kqi5ti	22.0	-7.43	0	0	535	61	4	1	1	195	16	1	1	1	6
zenit	22.0	-5.69	4	4	16	6	2	1	1	751	163	15	3	1	5
5v@tju@r	22.0	-8.11	0	0	27	3	2	1	1	332	261	16	6	1	8
min5	22.0	-4.34	12	13	280	42	13	1	1	166	14	6	1	1	4
nudp	22.0	-4.96	6	6	108	4	1	1	1	540	47	3	1	1	4
igw#n@	22.0	-7.04	0	0	96	7	1	1	1	181	22	5	1	1	6
m1vis	22.0	-6.02	0	0	280	16	1	1	1	407	61	2	1	1	5
gil@tin	22.0	-7.36	0	0	204	13	4	1	1	484	158	15	2	2	7
v#iv@	22.0	-5.68	0	1	115	15	11	1	1	181	7	2	2	1	5
kim5n5	22.0	-7.83	0	0	535	22	1	1	1	166	14	1	1	1	6
grvf	22.0	-4.51	6	7	204	58	5	1	1	75	16	2	1	1	4
p#i@r	22.0	-3.79	18	22	400	37	12	3	2	332	261	53	20	5	5
djuet	22.0	-4.95	0	0	233	10	10	1	1	751	30	3	2	1	5
v#i@dvkt	22.0	-8.84	0	0	115	15	11	6	1	751	35	2	2	1	8
kwqs	22.0	-4.19	6	8	535	31	2	1	1	407	27	3	2	2	4
midi	22.0	-5.37	6	7	280	42	5	2	2	195	6	1	1	1	4
p{nd@	22.0	-4.83	0	0	400	51	11	1	1	181	9	4	2	1	5
hvmdrvm	22.0	-7.12	0	0	199	25	5	1	1	212	23	7	2	1	7
5d	22.0	-3.8	16	26	27	1	1	1	1	327	10	10	10	10	2
b#ibp	22.0	-4.96	2	2	361	32	11	1	1	540	64	8	2	1	5
simili	22.0	-7.12	0	0	784	85	9	2	1	195	14	3	1	1	6
t3s	22.0	-3.93	20	20	323	16	1	1	1	407	7	1	1	1	3
m{n@	22.0	-4.2	4	7	280	45	12	2	2	181	22	4	1	1	4
5p@s	22.0	-4.99	4	4	27	5	2	1	1	407	74	9	1	1	4
m{v@rik	22.0	-7.33	0	0	280	45	1	1	1	298	59	12	2	1	7
p#ith	21.0	-5.46	0	0	400	37	12	1	1	59	13	3	1	1	5
infrin_	21.0	-7.82	0	0	96	34	4	1	1	83	22	12	5	2	7
slqg	21.0	-4.35	16	17	784	55	5	1	1	80	15	4	1	1	4
slqb	21.0	-4.63	16	18	784	55	5	1	1	76	15	3	1	1	4
sw{g@r	21.0	-5.37	2	2	784	38	1	1	1	332	261	9	2	1	6
b5n{nz@	21.0	-9.08	0	0	361	13	3	1	1	181	4	2	2	1	7
bvf	21.0	-3.65	36	37	361	32	3	3	3	75	16	1	1	1	3
flqts@m	21.0	-7.34	0	0	267	59	6	1	1	212	48	4	2	1	7
div{n	21.0	-6.41	0	0	233	39	3	1	1	484	27	3	1	1	5
v{lit	21.0	-5.06	4	4	115	11	4	2	1	751	163	20	2	1	5
jun@k	21.0	-6.69	0	0	109	12	1	1	1	298	13	2	1	1	5
skvlpt	21.0	-6.06	0	0	784	97	8	3	1	751	9	1	1	1	6
i_is	21.0	-6.07	0	0	96	1	1	1	1	407	61	1	1	1	4
despqt	21.0	-6.97	0	0	233	27	5	2	1	751	26	3	2	1	6
svb	21.0	-3.97	36	39	784	28	1	1	1	76	16	1	1	1	3
skut	21.0	-4.39	14	17	784	97	3	1	1	751	49	2	1	1	4
s{lv5	21.0	-7.18	0	2	784	31	6	2	1	166	1	1	1	1	5
$b@n	21.0	-4.93	2	2	32	3	1	1	1	484	106	7	1	1	4
sentinp	21.0	-7.61	0	0	784	35	9	4	1	540	12	1	1	1	7
pr{nk	21.0	-5.11	6	7	400	68	1	1	1	298	45	16	4	1	5
jelp	21.0	-4.89	6	7	109	13	3	1	1	540	7	3	1	1	4
k{smi@r	21.0	-6.91	0	0	535	67	7	1	1	332	261	53	4	2	7
b$r{ks	21.0	-6.41	2	2	361	9	2	1	1	407	46	10	2	2	6
bvngp	21.0	-4.54	6	6	361	32	6	2	1	540	36	15	2	1	5
flqs	21.0	-4.16	20	22	267	59	6	1	1	407	27	6	1	1	4
l5m	21.0	-4.51	34	35	192	10	1	1	1	212	10	1	1	1	3
b{th	21.0	-4.43	6	7	361	33	3	1	1	59	13	3	1	1	4
stid	21.0	-4.43	28	29	784	130	14	1	1	327	74	2	1	1	4
k5b$lt	21.0	-6.37	0	0	535	21	2	1	1	751	36	8	1	1	6
3k	21.0	-3.99	16	25	10	1	1	1	1	298	12	12	12	12	2
{nvil	21.0	-6.46	0	0	85	17	1	1	1	278	68	2	1	1	5
s3k	21.0	-3.36	44	48	784	18	5	5	5	298	12	1	1	1	3
s1bp	21.0	-4.0	12	15	784	15	2	1	1	540	64	9	1	1	4
grqvp	21.0	-5.13	2	2	204	58	4	1	1	540	25	3	1	1	5
t{l5	21.0	-4.56	10	11	323	31	4	1	1	166	29	5	1	1	4
mvskit	21.0	-5.36	0	0	280	34	9	2	1	751	163	18	5	1	6
rqmp	21.0	-4.66	6	6	197	8	1	1	1	540	38	4	1	1	4
k@nfeti	21.0	-7.22	0	0	535	64	27	4	1	195	16	2	1	1	7
skim@	21.0	-5.43	2	3	784	97	10	3	1	181	27	3	1	1	5
simen	21.0	-5.28	0	0	784	85	9	1	1	484	20	5	3	1	5
krup	21.0	-4.12	22	24	535	79	8	1	1	540	16	4	1	1	4
sik#d@	21.0	-7.64	0	0	784	85	10	1	1	181	9	2	1	1	6
_#ib	21.0	-5.29	0	1	79	6	3	1	1	76	11	4	1	1	4
flek	21.0	-4.53	14	15	267	59	5	2	2	298	12	1	1	1	4
g{r@t	21.0	-5.21	6	6	204	21	2	1	1	751	43	5	4	1	5
s#d	21.0	-3.91	38	40	784	35	2	2	2	327	11	1	1	1	3
l#id	20.0	-3.81	30	36	192	31	15	1	1	327	74	20	4	4	4
trebp	20.0	-5.44	4	5	323	84	10	1	1	540	64	2	1	1	5
t{lk@m	20.0	-6.18	0	0	323	31	4	1	1	212	48	1	1	1	6
wql@p	20.0	-5.56	2	3	138	21	5	3	1	540	9	4	3	1	5
twik	20.0	-4.52	16	18	323	22	12	1	1	298	59	4	1	1	4
sfinkt@r	20.0	-8.04	0	0	784	3	3	2	2	332	261	43	6	1	8
wid@r	20.0	-4.67	10	11	138	37	4	1	1	332	261	32	9	1	5
p#l@ns	20.0	-6.07	0	0	400	37	2	2	1	407	42	6	1	1	6
5b@zin	20.0	-6.88	0	0	27	3	1	1	1	484	158	4	2	1	6
#ibeks	20.0	-7.07	0	0	40	14	1	1	1	407	46	15	1	1	6
kiwi	20.0	-6.54	0	0	535	22	1	1	1	195	2	1	1	1	4
k#sk	20.0	-4.91	10	11	535	36	4	1	1	298	22	6	1	1	4
s3viks	20.0	-5.97	0	0	784	18	2	1	1	407	46	9	1	1	6
pudp	20.0	-4.68	10	11	400	8	2	1	1	540	47	3	1	1	4
dr#uz	20.0	-4.91	6	7	233	37	7	3	1	104	19	6	4	1	5
rink	20.0	-4.25	24	31	197	39	5	2	2	298	45	18	4	4	4
d#in@m5	20.0	-8.15	0	0	233	26	15	3	1	166	3	1	1	1	7
dit5	20.0	-5.22	2	2	233	39	2	1	1	166	14	2	1	1	4
swid	20.0	-3.84	32	35	784	38	12	1	1	327	74	7	1	1	4
$fh	20.0	-4.66	2	2	32	1	1	1	1	59	4	1	1	1	3
s{nz	20.0	-4.97	4	4	784	31	4	1	1	104	7	1	1	1	4
s{j@l	20.0	-6.03	0	0	784	31	1	1	1	278	50	2	1	1	5
penisilin	20.0	-8.9	0	0	400	28	5	1	1	484	158	23	2	2	9
le@r	20.0	-3.63	30	34	192	19	2	1	1	332	261	29	5	5	4
p3lqin	20.0	-6.72	0	0	400	13	3	1	1	484	158	5	2	1	6
qft	20.0	-4.02	4	7	27	4	1	1	1	751	25	4	4	4	3
rifp	20.0	-4.57	12	14	197	39	3	1	1	540	13	4	1	1	4
st{nz@	20.0	-6.7	0	0	784	130	15	4	1	181	4	2	2	1	6
r#ut	20.0	-3.81	22	27	197	27	5	1	1	751	49	20	4	4	4
n#sis@s	20.0	-8.99	0	0	108	12	1	1	1	407	74	6	1	1	7
n#un	20.0	-4.15	10	12	108	12	3	1	1	484	37	9	1	1	4
sp5k	20.0	-5.19	12	14	784	80	1	1	1	298	17	2	1	1	4
fenp	20.0	-5.05	8	9	267	17	4	1	1	540	12	2	1	1	4
g@lqs	20.0	-6.6	0	1	204	4	1	1	1	407	27	6	1	1	5
b3r	20.0	-3.81	30	32	361	14	1	1	1	332	16	1	1	1	3
bvzbi	20.0	-5.54	0	0	361	32	2	1	1	195	11	1	1	1	5
tqm	20.0	-4.13	30	30	323	13	1	1	1	212	6	1	1	1	3
k{lik5	20.0	-6.27	0	0	535	67	8	3	1	166	12	3	1	1	6
kqnveks	20.0	-6.93	0	0	535	61	15	2	1	407	46	15	2	1	7
b{ngp	20.0	-4.15	14	15	361	33	8	1	1	540	36	15	9	1	5
s3fit	20.0	-5.16	2	2	784	18	2	1	1	751	163	5	1	1	5
wqnt@n	20.0	-6.71	0	0	138	21	4	2	1	484	106	13	4	1	6
k{ft{n	20.0	-7.11	0	0	535	67	3	1	1	484	27	4	1	1	6
bjugp	20.0	-6.1	0	0	361	2	2	1	1	540	36	1	1	1	5
t5t@m	20.0	-5.61	0	0	323	13	2	1	1	212	48	10	1	1	5
p{ri	20.0	-4.21	6	7	400	51	13	2	2	195	37	2	1	1	4
h{r5	20.0	-4.6	12	13	199	30	3	1	1	166	27	8	1	1	4
n5d	20.0	-4.18	26	28	108	9	1	1	1	327	10	1	1	1	3
miti$r	20.0	-7.03	0	0	280	42	3	1	1	332	32	1	1	1	6
pr#u	20.0	-4.2	6	9	400	68	12	4	4	86	14	3	1	1	4
njut	20.0	-4.52	8	10	108	5	5	1	1	751	49	13	2	2	4
prig	19.0	-4.51	8	11	400	68	13	1	1	80	16	4	2	2	4
gqgp	19.0	-4.6	10	10	204	11	1	1	1	540	36	2	1	1	4
k$nis	19.0	-5.39	2	2	535	22	3	2	1	407	61	5	1	1	5
biret@	19.0	-7.87	0	0	361	34	1	1	1	181	19	1	1	1	6
p5li5	19.0	-6.52	2	3	400	14	3	1	1	166	14	3	2	1	5
fel@n	19.0	-5.27	2	3	267	17	4	2	1	484	106	8	2	1	5
gvf$	19.0	-6.69	0	0	204	15	1	1	1	21	1	1	1	1	4
sw$n	19.0	-4.57	18	19	784	38	4	1	1	484	19	2	1	1	4
qb@lisk	19.0	-9.59	0	0	27	2	1	1	1	298	22	5	1	1	7
met@m$f5z	19.0	-10.16	0	0	280	23	6	4	1	104	8	1	1	1	9
p@r5l	19.0	-5.62	0	1	400	17	3	1	1	278	27	10	3	1	5
g$s	19.0	-4.3	28	28	204	7	1	1	1	407	5	1	1	1	3
p{n@m#	19.0	-7.53	0	0	400	51	11	3	1	10	2	1	1	1	6
pilj@d	19.0	-6.17	2	2	400	38	6	1	1	327	21	3	2	2	6
st#i	19.0	-4.24	18	22	784	130	13	5	5	195	35	2	1	1	4
trilbi	19.0	-7.42	0	0	323	84	15	2	1	195	11	1	1	1	6
tw1n	19.0	-4.53	8	9	323	22	1	1	1	484	38	4	1	1	4
h#i1t@s	19.0	-7.52	0	0	199	34	17	1	1	407	74	9	3	1	7
pen@nt	19.0	-6.17	2	2	400	28	5	1	1	751	106	29	3	2	6
s1b@r	19.0	-5.27	6	6	784	15	2	1	1	332	261	9	3	1	5
pl{zm@	19.0	-6.13	0	0	400	48	14	1	1	181	27	3	2	1	6
sm{k	19.0	-5.04	14	16	784	18	2	1	1	298	24	2	1	1	4
frqlik	19.0	-6.18	0	0	267	36	7	1	1	298	59	9	1	1	6
s#ifh	19.0	-5.33	2	2	784	35	17	1	1	59	4	2	2	1	5
splint	19.0	-5.73	2	5	784	80	6	3	2	751	106	18	5	2	6
m{drigp	19.0	-8.04	0	0	280	45	3	1	1	540	36	7	2	1	7
tinsp	19.0	-5.85	4	5	323	30	8	1	1	540	37	6	1	1	5
bin_	19.0	-4.71	8	9	361	34	3	1	1	83	22	12	1	1	4
f{g	19.0	-3.68	34	35	267	12	2	2	2	80	19	1	1	1	3
ter@kqt@	19.0	-9.57	0	0	323	30	5	3	1	181	19	1	1	1	8
skimp	19.0	-4.96	4	6	784	97	10	3	1	540	38	8	1	1	5
privit	19.0	-5.66	0	2	400	68	13	2	2	751	163	6	3	2	6
plqp	19.0	-4.22	12	14	400	48	4	1	1	540	17	4	1	1	4
dvfp	19.0	-4.19	10	11	233	22	2	1	1	540	13	7	1	1	4
pl{nt@n	19.0	-6.38	2	3	400	48	14	6	2	484	106	13	4	2	7
jinuk	19.0	-6.39	0	1	109	22	4	1	1	298	13	2	1	1	5
