lang,length,lex,cor.mp.f,cor.prob.f,cor.prob.mp,cor.mp.f.p,cor.prob.f.p,cor.prob.mp.p,cor.mp.f.lower,cor.prob.f.lower,cor.mp.f.upper,cor.prob.f.upper,mu.mp.f,mu.prob.f,var.mp.f,var.prob.f,z.mp.f,z.prob.f,p.mp.f,p.prob.f,sig.mp.f,sig.prob.f
sl,3,-1,0.140895164391295,0.261709067242833,0.420329756990135,0.000645588532971128,1.38356297698062e-10,2.3217265599528e-26,0.0603821332179535,0.184424541788808,0.219586698932263,0.335777080187124,0.00419321442947145,0.00242321125753367,0.0411035035177909,0.0423761308125217,3.32579800412037,6.11867697719781,0.000881657969752609,9.43554516820549e-10,*,*
sl,4,-1,0.134381725515193,0.254777595980376,0.479713924362531,4.54204335463137e-07,3.62512093672597e-22,2.0492457250358e-81,0.082553969796367,0.205107156998456,0.185484558119602,0.303139046293396,-0.0015373199778956,-0.00142508136783542,0.0260757059227242,0.0270237117864639,5.21247807809641,9.48066199686687,1.86334593409533e-07,2.52674930266977e-21,*,*
sl,4,-1,0.134381725515193,0.254777595980376,0.479713924362531,4.54204335463137e-07,3.62512093672597e-22,2.0492457250358e-81,0.082553969796367,0.205107156998456,0.185484558119602,0.303139046293396,-0.0015373199778956,-0.00142508136783542,0.0260757059227242,0.0270237117864639,5.21247807809641,9.48066199686687,1.86334593409533e-07,2.52674930266977e-21,*,*
sl,5,-1,0.183576151554789,0.210162738533735,0.491306876043385,2.34047013932812e-20,2.58705036680594e-26,7.94494928328437e-152,0.145389185490058,0.172349732708034,0.221216971813597,0.247357265917839,0.00156910775665916,0.000643847809966355,0.0204411151896098,0.0194325833287359,8.90396840435807,10.7818341586084,5.38847955424899e-19,4.19437710804821e-27,*,*
sl,5,-1,0.183576151554789,0.210162738533735,0.491306876043385,2.34047013932812e-20,2.58705036680594e-26,7.94494928328437e-152,0.145389185490058,0.172349732708034,0.221216971813597,0.247357265917839,0.00156910775665916,0.000643847809966355,0.0204411151896098,0.0194325833287359,8.90396840435807,10.7818341586084,5.38847955424899e-19,4.19437710804821e-27,*,*
sl,6,-1,0.236840713828103,0.192604138155602,0.42910368460053,6.71792928674892e-43,1.11586789384475e-28,1.54457262161443e-146,0.204211519334555,0.159369067200424,0.268944234432847,0.225403125441614,0.000253007377886396,0.000212353578624179,0.0172352026182084,0.0175251881217476,13.7270046480492,10.9780153708155,6.99668138733844e-43,4.8751638367733e-28,*,*
sl,6,-1,0.236840713828103,0.192604138155602,0.42910368460053,6.71792928674892e-43,1.11586789384475e-28,1.54457262161443e-146,0.204211519334555,0.159369067200424,0.268944234432847,0.225403125441614,0.000253007377886396,0.000212353578624179,0.0172352026182084,0.0175251881217476,13.7270046480492,10.9780153708155,6.99668138733844e-43,4.8751638367733e-28,*,*
sl,7,-1,0.287459837815001,0.165750763728501,0.346209094516258,8.11801763810136e-67,9.78238526282001e-23,5.26748376323663e-98,0.256595232734117,0.133163757620249,0.317738756390141,0.19797977606896,0.00134575067788823,0.00021568762984909,0.0165370905434239,0.0168618400151919,17.301355784793,9.81714189848266,4.59448076296258e-67,9.49987405210243e-23,*,*
sl,7,-1,0.287459837815001,0.165750763728501,0.346209094516258,8.11801763810136e-67,9.78238526282001e-23,5.26748376323663e-98,0.256595232734117,0.133163757620249,0.317738756390141,0.19797977606896,0.00134575067788823,0.00021568762984909,0.0165370905434239,0.0168618400151919,17.301355784793,9.81714189848266,4.59448076296258e-67,9.49987405210243e-23,*,*
sq,3,-1,0.0964106880344882,0.200670153475194,0.558822384028253,0.0143819330864525,2.82346483237355e-07,3.61326668027258e-54,0.0192947602650148,0.125353956487453,0.172386289695118,0.273686644174666,0.00611076783953712,-0.000787911393568679,0.0388800459275355,0.0393679139018731,2.32252606808263,5.11731623298377,0.0202046264382912,3.09913769206018e-07,n.s,*
sq,3,-1,0.0964106880344882,0.200670153475194,0.558822384028253,0.0143819330864525,2.82346483237355e-07,3.61326668027258e-54,0.0192947602650148,0.125353956487453,0.172386289695118,0.273686644174666,0.00611076783953712,-0.000787911393568679,0.0388800459275355,0.0393679139018731,2.32252606808263,5.11731623298377,0.0202046264382912,3.09913769206018e-07,n.s,*
sq,4,-1,0.166247327381088,0.228005039046286,0.511638631524407,1.94447208133236e-11,2.02615549963808e-20,4.77785827900751e-108,0.11834022784671,0.181154990373313,0.213382280386202,0.273822560603485,-0.00208242951293105,0.000339756158536294,0.024095234402694,0.0239248218353749,6.98601864919806,9.51586116102765,2.82796500847413e-12,1.80213996797262e-21,*,*
sq,4,-1,0.166247327381088,0.228005039046286,0.511638631524407,1.94447208133236e-11,2.02615549963808e-20,4.77785827900751e-108,0.11834022784671,0.181154990373313,0.213382280386202,0.273822560603485,-0.00208242951293105,0.000339756158536294,0.024095234402694,0.0239248218353749,6.98601864919806,9.51586116102765,2.82796500847413e-12,1.80213996797262e-21,*,*
sq,5,-1,0.213236022082274,0.203041295484108,0.493510537381754,5.3880776352231e-28,1.75156331945372e-25,5.78940519558422e-159,0.176152971525708,0.165808120604294,0.249714685554232,0.239696423789283,-0.00232649542329085,-0.00210795590033922,0.0199269144324237,0.0193281579219517,10.8176566039154,10.6140094784435,2.83944657476656e-27,2.56500405335344e-26,*,*
sq,5,-1,0.213236022082274,0.203041295484108,0.493510537381754,5.3880776352231e-28,1.75156331945372e-25,5.78940519558422e-159,0.176152971525708,0.165808120604294,0.249714685554232,0.239696423789283,-0.00232649542329085,-0.00210795590033922,0.0199269144324237,0.0193281579219517,10.8176566039154,10.6140094784435,2.83944657476656e-27,2.56500405335344e-26,*,*
sq,6,-1,0.268849817210134,0.205809271442551,0.393831332870765,2.43563610983634e-53,1.66787208900751e-31,1.72133116421534e-117,0.236158820731583,0.172138652932817,0.300932920255585,0.238999544788277,-0.00360043844176632,-0.00256617774659042,0.0181152296756459,0.0171849196850741,15.0398455073513,12.1254828656619,4.02488284397722e-51,7.74026308171374e-34,*,*
sq,6,-1,0.268849817210134,0.205809271442551,0.393831332870765,2.43563610983634e-53,1.66787208900751e-31,1.72133116421534e-117,0.236158820731583,0.172138652932817,0.300932920255585,0.238999544788277,-0.00360043844176632,-0.00256617774659042,0.0181152296756459,0.0171849196850741,15.0398455073513,12.1254828656619,4.02488284397722e-51,7.74026308171374e-34,*,*
sq,7,-1,0.254440265250199,0.235721869222748,0.32380854028855,6.90997357153053e-49,5.16581978672828e-42,1.04336017678317e-79,0.221893750676045,0.202877462728042,0.286420450735296,0.268036468464665,-0.0024331125615333,-0.00371901471480175,0.0174868214755471,0.0172902506061671,14.6895408162618,13.8483177249117,7.52217997139907e-49,1.30226342845679e-43,*,*
sq,7,-1,0.254440265250199,0.235721869222748,0.32380854028855,6.90997357153053e-49,5.16581978672828e-42,1.04336017678317e-79,0.221893750676045,0.202877462728042,0.286420450735296,0.268036468464665,-0.0024331125615333,-0.00371901471480175,0.0174868214755471,0.0172902506061671,14.6895408162618,13.8483177249117,7.52217997139907e-49,1.30226342845679e-43,*,*
sr,3,-1,0.0651742773062552,0.216534757903681,0.371170417799365,0.0794805699375629,3.85404855806635e-09,4.23834239011839e-25,-0.00767536264553765,0.146023840087335,0.137335759908049,0.284856753795375,-0.0199932727735639,-0.00503945809266988,0.0347995408015834,0.0380950332114035,2.44737568709366,5.81635445142556,0.0143900756388338,6.01448639167349e-09,n.s,*
sr,3,-1,0.0651742773062552,0.216534757903681,0.371170417799365,0.0794805699375629,3.85404855806635e-09,4.23834239011839e-25,-0.00767536264553765,0.146023840087335,0.137335759908049,0.284856753795375,-0.0199932727735639,-0.00503945809266988,0.0347995408015834,0.0380950332114035,2.44737568709366,5.81635445142556,0.0143900756388338,6.01448639167349e-09,n.s,*
sr,4,-1,0.188107674071233,0.261685346290637,0.524996725217337,2.58622424525291e-15,1.27230789975626e-28,8.73407257426911e-124,0.142360477555751,0.217352982219086,0.233052951007438,0.304940318282173,0.0331916999897678,0.00954656632937913,0.0235228676240226,0.0238660394316493,6.58576056956841,10.5647516708152,4.52562630917715e-11,4.34116120108252e-26,*,*
sr,4,-1,0.188107674071233,0.261685346290637,0.524996725217337,2.58622424525291e-15,1.27230789975626e-28,8.73407257426911e-124,0.142360477555751,0.217352982219086,0.233052951007438,0.304940318282173,0.0331916999897678,0.00954656632937913,0.0235228676240226,0.0238660394316493,6.58576056956841,10.5647516708152,4.52562630917715e-11,4.34116120108252e-26,*,*
sr,5,-1,0.222103964923515,0.203080906398333,0.478127287807852,1.60638289618291e-30,1.09683182034187e-25,3.78915691229222e-149,0.185308463270212,0.165999650263964,0.258277534873765,0.239588667501393,0.0179068440632088,0.00629560034877627,0.0198890050230158,0.0199903375480941,10.2668343953861,9.84402117153437,9.94133343264525e-25,7.27438494804501e-23,*,*
sr,5,-1,0.222103964923515,0.203080906398333,0.478127287807852,1.60638289618291e-30,1.09683182034187e-25,3.78915691229222e-149,0.185308463270212,0.165999650263964,0.258277534873765,0.239588667501393,0.0179068440632088,0.00629560034877627,0.0198890050230158,0.0199903375480941,10.2668343953861,9.84402117153437,9.94133343264525e-25,7.27438494804501e-23,*,*
sr,6,-1,0.239629869618138,0.161311092997915,0.432863738004053,6.74827356937961e-45,6.13605178659153e-21,7.72538978818084e-153,0.207423855463322,0.128120978288104,0.271316995688415,0.194140285413763,0.000891932777616698,-0.000397040313496741,0.0172647132648094,0.0174248519972588,13.8280858290963,9.28031603005012,1.72551240500223e-43,1.6897661700355e-20,*,*
sr,6,-1,0.239629869618138,0.161311092997915,0.432863738004053,6.74827356937961e-45,6.13605178659153e-21,7.72538978818084e-153,0.207423855463322,0.128120978288104,0.271316995688415,0.194140285413763,0.000891932777616698,-0.000397040313496741,0.0172647132648094,0.0174248519972588,13.8280858290963,9.28031603005012,1.72551240500223e-43,1.6897661700355e-20,*,*
sr,7,-1,0.252860526174633,0.198326941740523,0.354246811324538,5.33531481501794e-50,4.82092782692306e-31,1.44960229160177e-99,0.220877149728169,0.165563912951,0.284300633581847,0.230652678488225,0.00751459202231719,0.00376205165202592,0.0170815429482266,0.0170355130946137,14.3632185275036,11.4211347206216,8.80415909190885e-47,3.2792415267833e-30,*,*
sr,7,-1,0.252860526174633,0.198326941740523,0.354246811324538,5.33531481501794e-50,4.82092782692306e-31,1.44960229160177e-99,0.220877149728169,0.165563912951,0.284300633581847,0.230652678488225,0.00751459202231719,0.00376205165202592,0.0170815429482266,0.0170355130946137,14.3632185275036,11.4211347206216,8.80415909190885e-47,3.2792415267833e-30,*,*
su,3,-1,0.113711540590234,0.188178340290807,0.61539399733491,0.00185333268906936,2.20818771049382e-07,4.76238037008219e-79,0.042324421201534,0.118039340282706,0.183943502005904,0.256449020719811,-0.00472710569787114,-0.000566536558256494,0.037461115646544,0.0362197694462818,3.16164225875189,5.21110100187122,0.00156882167598913,1.87723211040517e-07,*,*
su,3,-1,0.113711540590234,0.188178340290807,0.61539399733491,0.00185333268906936,2.20818771049382e-07,4.76238037008219e-79,0.042324421201534,0.118039340282706,0.183943502005904,0.256449020719811,-0.00472710569787114,-0.000566536558256494,0.037461115646544,0.0362197694462818,3.16164225875189,5.21110100187122,0.00156882167598913,1.87723211040517e-07,*,*
su,4,-1,0.131190189889787,0.15033046220827,0.58113389984248,1.59417737829867e-08,8.90475094903495e-11,7.32974953818433e-167,0.086033162022673,0.105381488243843,0.175809298306545,0.194666408492917,0.00582407768623378,0.00261159823585435,0.0237567280290546,0.0235091834744636,5.27707822601789,6.28345361857728,1.31259864039305e-07,3.31133033448848e-10,*,*
su,4,-1,0.131190189889787,0.15033046220827,0.58113389984248,1.59417737829867e-08,8.90475094903495e-11,7.32974953818433e-167,0.086033162022673,0.105381488243843,0.175809298306545,0.194666408492917,0.00582407768623378,0.00261159823585435,0.0237567280290546,0.0235091834744636,5.27707822601789,6.28345361857728,1.31259864039305e-07,3.31133033448848e-10,*,*
su,5,-1,0.120068296668606,0.158984206088563,0.51171995574721,6.82230339775191e-11,4.59158456211871e-18,1.42096556402893e-195,0.0842475157169192,0.123507936597496,0.155579149467929,0.194054611108396,0.00422632903867716,0.0031365089333871,0.0182699214704683,0.0184367855390889,6.34058377411076,8.45308401644931,2.28896166291654e-10,2.83707370292285e-17,*,*
su,5,-1,0.120068296668606,0.158984206088563,0.51171995574721,6.82230339775191e-11,4.59158456211871e-18,1.42096556402893e-195,0.0842475157169192,0.123507936597496,0.155579149467929,0.194054611108396,0.00422632903867716,0.0031365089333871,0.0182699214704683,0.0184367855390889,6.34058377411076,8.45308401644931,2.28896166291654e-10,2.83707370292285e-17,*,*
su,6,-1,0.120396325059215,0.166944980136228,0.457123128483795,5.28439534664899e-12,8.21541083109044e-22,3.96098857022326e-168,0.0864291782156346,0.133384995207212,0.154083887351723,0.200122540745399,0.000154336135338308,0.00258356802390673,0.0179561748964864,0.0177153449711259,6.69641444333476,9.27791202374059,2.1359540655111e-11,1.72832129671891e-20,*,*
su,6,-1,0.120396325059215,0.166944980136228,0.457123128483795,5.28439534664899e-12,8.21541083109044e-22,3.96098857022326e-168,0.0864291782156346,0.133384995207212,0.154083887351723,0.200122540745399,0.000154336135338308,0.00258356802390673,0.0179561748964864,0.0177153449711259,6.69641444333476,9.27791202374059,2.1359540655111e-11,1.72832129671891e-20,*,*
su,7,-1,0.123256012926372,0.129033213224105,0.317413654661304,4.71704356655108e-12,4.46780811361365e-13,4.31521258442565e-74,0.0885754527422223,0.09439693394944,0.157638100210707,0.16335749160057,-0.00121161793976168,0.00315424963525958,0.0178713573898724,0.0170269919881821,6.96464337603528,7.39290672575718,3.29236686409190e-12,1.4365325211892e-13,*,*
su,7,-1,0.123256012926372,0.129033213224105,0.317413654661304,4.71704356655108e-12,4.46780811361365e-13,4.31521258442565e-74,0.0885754527422223,0.09439693394944,0.157638100210707,0.16335749160057,-0.00121161793976168,0.00315424963525958,0.0178713573898724,0.0170269919881821,6.96464337603528,7.39290672575718,3.29236686409190e-12,1.4365325211892e-13,*,*
sv,3,-1,0.218498496220352,0.339220655052858,0.578583132009506,7.74422716454054e-09,7.00624365633002e-20,2.27633570164752e-62,0.14592361050283,0.271150861994599,0.288734179515962,0.403914312956631,0.00943595728166443,0.00217460326549888,0.0378299963523498,0.0382632792846447,5.52636952410655,8.8086033943938,3.26925184646312e-08,1.26714654674134e-18,*,*
sv,3,-1,0.218498496220352,0.339220655052858,0.578583132009506,7.74422716454054e-09,7.00624365633002e-20,2.27633570164752e-62,0.14592361050283,0.271150861994599,0.288734179515962,0.403914312956631,0.00943595728166443,0.00217460326549888,0.0378299963523498,0.0382632792846447,5.52636952410655,8.8086033943938,3.26925184646312e-08,1.26714654674134e-18,*,*
sv,4,-1,0.117436541537169,0.236653376986026,0.542394871122556,4.99829334568447e-06,1.41136968891882e-20,1.04197288638396e-115,0.0672731082119683,0.188344184486614,0.167007757328913,0.283820115928377,0.00473982986275396,0.000757313076178612,0.0264187405540394,0.0253993629827352,4.26578668441421,9.28747953522275,1.9919904040672e-05,1.57985054320136e-20,*,*
sv,4,-1,0.117436541537169,0.236653376986026,0.542394871122556,4.99829334568447e-06,1.41136968891882e-20,1.04197288638396e-115,0.0672731082119683,0.188344184486614,0.167007757328913,0.283820115928377,0.00473982986275396,0.000757313076178612,0.0264187405540394,0.0253993629827352,4.26578668441421,9.28747953522275,1.9919904040672e-05,1.57985054320136e-20,*,*
sv,5,-1,0.149313147599776,0.229990163725473,0.505691331388524,3.34224107794436e-13,1.27955486027202e-29,5.43714975102929e-153,0.109565265316404,0.191359641577747,0.188584261805644,0.267909259601767,-0.000319973165662763,-0.00435196538467362,0.0205840560306276,0.0207910236231732,7.26937006694867,11.2713127240621,3.61167725877724e-13,1.81838382288109e-29,*,*
sv,5,-1,0.149313147599776,0.229990163725473,0.505691331388524,3.34224107794436e-13,1.27955486027202e-29,5.43714975102929e-153,0.109565265316404,0.191359641577747,0.188584261805644,0.267909259601767,-0.000319973165662763,-0.00435196538467362,0.0205840560306276,0.0207910236231732,7.26937006694867,11.2713127240621,3.61167725877724e-13,1.81838382288109e-29,*,*
sv,6,-1,0.135198364500628,0.206183934150624,0.44229042318578,1.6882627792433e-13,1.14632640964142e-29,1.8397818783907e-141,0.0995836221599859,0.171358638596569,0.170467140878396,0.240494622764241,-0.00388457458988039,-0.00468766251075409,0.017862036255596,0.0180178864782732,7.7865108490604,11.7034590552924,6.88850081310637e-15,1.2236192058231e-31,*,*
sv,6,-1,0.135198364500628,0.206183934150624,0.44229042318578,1.6882627792433e-13,1.14632640964142e-29,1.8397818783907e-141,0.0995836221599859,0.171358638596569,0.170467140878396,0.240494622764241,-0.00388457458988039,-0.00468766251075409,0.017862036255596,0.0180178864782732,7.7865108490604,11.7034590552924,6.88850081310637e-15,1.2236192058231e-31,*,*
sv,7,-1,0.138135766019407,0.201743155195333,0.314202182201654,2.28597720932509e-13,4.97700848711539e-27,5.1025324372331e-65,0.101560407570318,0.165888857720094,0.174338192615676,0.237064784868015,-0.00310813810425869,-0.00559563478949861,0.0180110089349795,0.0178883095063708,7.84208728303685,11.5907425411546,4.43118171679477e-15,4.59134797086362e-31,*,*
sv,7,-1,0.138135766019407,0.201743155195333,0.314202182201654,2.28597720932509e-13,4.97700848711539e-27,5.1025324372331e-65,0.101560407570318,0.165888857720094,0.174338192615676,0.237064784868015,-0.00310813810425869,-0.00559563478949861,0.0180110089349795,0.0178883095063708,7.84208728303685,11.5907425411546,4.43118171679477e-15,4.59134797086362e-31,*,*
sw,3,-1,0.130328332787149,0.235398471397392,0.441525602525051,0.000358454374918877,7.49716209612818e-11,6.1068000829118e-37,0.0591007810155117,0.166430202476432,0.200235565095551,0.302074753511584,-0.00277594019642072,-0.000393157190076877,0.0357916072523616,0.0360308222955402,3.71886828230624,6.54416451152308,0.000200117364171149,5.98289093556067e-11,*,*
sw,3,-1,0.130328332787149,0.235398471397392,0.441525602525051,0.000358454374918877,7.49716209612818e-11,6.1068000829118e-37,0.0591007810155117,0.166430202476432,0.200235565095551,0.302074753511584,-0.00277594019642072,-0.000393157190076877,0.0357916072523616,0.0360308222955402,3.71886828230624,6.54416451152308,0.000200117364171149,5.98289093556067e-11,*,*
sw,4,-1,0.293630399859009,0.253453124682591,0.622559773458482,1.88759519844871e-35,1.5151749157228e-26,1.25253855547264e-184,0.249768018113438,0.20862212478116,0.336290239670316,0.297221209823565,0.000120783303657132,-0.000557466979976293,0.0247122087124313,0.0242980375532457,11.8771098112207,10.4539550202743,1.55656650931576e-32,1.40539427314488e-25,*,*
sw,4,-1,0.293630399859009,0.253453124682591,0.622559773458482,1.88759519844871e-35,1.5151749157228e-26,1.25253855547264e-184,0.249768018113438,0.20862212478116,0.336290239670316,0.297221209823565,0.000120783303657132,-0.000557466979976293,0.0247122087124313,0.0242980375532457,11.8771098112207,10.4539550202743,1.55656650931576e-32,1.40539427314488e-25,*,*
sw,5,-1,0.21790200344619,0.251846943310146,0.550786880107135,9.21143282367436e-28,8.1947014734642e-37,9.75719395534059e-195,0.179884473750851,0.214415130666413,0.255269558699496,0.288540085456329,-0.000741436051092012,-0.000968499450058409,0.0197299464763547,0.0199952563326706,11.081806012972,12.643771030188,1.5373972720499e-28,1.21103338028475e-36,*,*
sw,5,-1,0.21790200344619,0.251846943310146,0.550786880107135,9.21143282367436e-28,8.1947014734642e-37,9.75719395534059e-195,0.179884473750851,0.214415130666413,0.255269558699496,0.288540085456329,-0.000741436051092012,-0.000968499450058409,0.0197299464763547,0.0199952563326706,11.081806012972,12.643771030188,1.5373972720499e-28,1.21103338028475e-36,*,*
sw,6,-1,0.192303707951963,0.239006385453277,0.547470593744882,1.63720338717781e-27,5.37823556348009e-42,7.49188031749971e-245,0.158373320003992,0.20573096013521,0.225780452379315,0.27172977547564,0.000494013515408337,0.000937096059276433,0.0180393031192201,0.0185488630014054,10.6328771776217,12.8347106437716,2.09546240189707e-26,1.04793766051332e-37,*,*
sw,6,-1,0.192303707951963,0.239006385453277,0.547470593744882,1.63720338717781e-27,5.37823556348009e-42,7.49188031749971e-245,0.158373320003992,0.20573096013521,0.225780452379315,0.27172977547564,0.000494013515408337,0.000937096059276433,0.0180393031192201,0.0185488630014054,10.6328771776217,12.8347106437716,2.09546240189707e-26,1.04793766051332e-37,*,*
sw,7,-1,0.196684719888966,0.198179292072808,0.510450282498209,1.92184537978096e-28,7.3593214012305e-29,1.30815227350772e-205,0.162628272404724,0.164141949678878,0.230273084186084,0.231745283594987,0.000160138389004389,0.000910760301197535,0.0176756592330869,0.0175564949111035,11.118373516281,11.2362138781386,1.0211663087976e-28,2.70746735841289e-29,*,*
sw,7,-1,0.196684719888966,0.198179292072808,0.510450282498209,1.92184537978096e-28,7.3593214012305e-29,1.30815227350772e-205,0.162628272404724,0.164141949678878,0.230273084186084,0.231745283594987,0.000160138389004389,0.000910760301197535,0.0176756592330869,0.0175564949111035,11.118373516281,11.2362138781386,1.0211663087976e-28,2.70746735841289e-29,*,*
tg,3,-1,0.200085755724471,0.271046657896923,0.655584795026763,9.9827121352037e-13,1.94110831456714e-22,4.6578435474743e-154,0.146197054335383,0.218826680030655,0.252790494898078,0.321718475230863,0.025559521313033,0.0125917149290039,0.0261648461855124,0.0281328229262793,6.67025646449525,9.18695374599228,2.55356788550816e-11,4.04123453902795e-20,*,*
tg,3,-1,0.200085755724471,0.271046657896923,0.655584795026763,9.9827121352037e-13,1.94110831456714e-22,4.6578435474743e-154,0.146197054335383,0.218826680030655,0.252790494898078,0.321718475230863,0.025559521313033,0.0125917149290039,0.0261648461855124,0.0281328229262793,6.67025646449525,9.18695374599228,2.55356788550816e-11,4.04123453902795e-20,*,*
tg,4,-1,0.149743062144125,0.22802873002285,0.623795087544453,8.6533802796118e-13,5.20938404269218e-28,1.24454459901996e-243,0.10915792356686,0.188543059190246,0.189829783211633,0.266778334954738,0.0146871828262141,0.00507924759285629,0.0215121277929221,0.0212516896964676,6.27812741807656,10.4909061639015,3.42675041977225e-10,9.51117916104126e-26,*,*
tg,4,-1,0.149743062144125,0.22802873002285,0.623795087544453,8.6533802796118e-13,5.20938404269218e-28,1.24454459901996e-243,0.10915792356686,0.188543059190246,0.189829783211633,0.266778334954738,0.0146871828262141,0.00507924759285629,0.0215121277929221,0.0212516896964676,6.27812741807656,10.4909061639015,3.42675041977225e-10,9.51117916104126e-26,*,*
tg,5,-1,0.227488731618687,0.261606767565788,0.470514328064212,3.68064072773885e-40,5.45822754733312e-53,3.16592540834523e-182,0.194950051367856,0.229603224584488,0.259527216743829,0.293045209224869,0.0184556932400701,0.00645230323752894,0.0174269933120114,0.0176953542260177,11.994785023217,14.4192911353593,3.78398318302927e-33,3.91341146720506e-47,*,*
tg,5,-1,0.227488731618687,0.261606767565788,0.470514328064212,3.68064072773885e-40,5.45822754733312e-53,3.16592540834523e-182,0.194950051367856,0.229603224584488,0.259527216743829,0.293045209224869,0.0184556932400701,0.00645230323752894,0.0174269933120114,0.0176953542260177,11.994785023217,14.4192911353593,3.78398318302927e-33,3.91341146720506e-47,*,*
tg,6,-1,0.253746134238443,0.248729937733454,0.350000276594465,3.76732201624638e-53,4.4887161962572e-51,1.43927878743594e-102,0.222668110075871,0.217573381479512,0.284308953433614,0.279380114754833,-0.00761516895044955,-0.00229561759538104,0.0162329218369417,0.0171307867683053,16.1006937515158,14.6534749818539,2.52260225313052e-58,1.2799832141082e-48,*,*
tg,6,-1,0.253746134238443,0.248729937733454,0.350000276594465,3.76732201624638e-53,4.4887161962572e-51,1.43927878743594e-102,0.222668110075871,0.217573381479512,0.284308953433614,0.279380114754833,-0.00761516895044955,-0.00229561759538104,0.0162329218369417,0.0171307867683053,16.1006937515158,14.6534749818539,2.52260225313052e-58,1.2799832141082e-48,*,*
tg,7,-1,0.263781367458268,0.239546117419608,0.268092571030446,1.18873303318638e-50,8.02397681922749e-42,2.53113449553418e-52,0.23076775454654,0.206128416190965,0.296188346079072,0.272405705507845,0.0138647429540364,0.00139549636069586,0.0180343839805275,0.0180169164958029,13.8577854821144,13.2181675546085,1.14141648532337e-43,6.89226405018585e-40,*,*
tg,7,-1,0.263781367458268,0.239546117419608,0.268092571030446,1.18873303318638e-50,8.02397681922749e-42,2.53113449553418e-52,0.23076775454654,0.206128416190965,0.296188346079072,0.272405705507845,0.0138647429540364,0.00139549636069586,0.0180343839805275,0.0180169164958029,13.8577854821144,13.2181675546085,1.14141648532337e-43,6.89226405018585e-40,*,*
th,3,-1,0.46097073904859,0.527091537928201,0.435425690561585,6.47077164654727e-200,1.26640966807401e-271,3.54021285110153e-176,0.435598836772818,0.503774816526003,0.485610755200334,0.549640768671917,0.0469216679224549,0.0134984797929122,0.0148651789165446,0.0155188585229896,27.85362177278,33.0947702999195,9.73656894063452e-171,3.53401332164517e-240,*,*
th,3,-1,0.46097073904859,0.527091537928201,0.435425690561585,6.47077164654727e-200,1.26640966807401e-271,3.54021285110153e-176,0.435598836772818,0.503774816526003,0.485610755200334,0.549640768671917,0.0469216679224549,0.0134984797929122,0.0148651789165446,0.0155188585229896,27.85362177278,33.0947702999195,9.73656894063452e-171,3.53401332164517e-240,*,*
th,4,-1,0.325879603285929,0.399388116950639,0.561545395608818,1.17572330478637e-114,2.30965936786587e-176,0,0.299849272511429,0.374857923951249,0.3514250490162,0.423359471130623,0.0210004959952758,0.00856339834303121,0.0145162272997493,0.0146711283477847,21.0026407685087,26.639036162929,6.20394672395671e-98,2.39786175805544e-156,*,*
th,4,-1,0.325879603285929,0.399388116950639,0.561545395608818,1.17572330478637e-114,2.30965936786587e-176,0,0.299849272511429,0.374857923951249,0.3514250490162,0.423359471130623,0.0210004959952758,0.00856339834303121,0.0145162272997493,0.0146711283477847,21.0026407685087,26.639036162929,6.20394672395671e-98,2.39786175805544e-156,*,*
th,5,-1,0.134895942831035,0.247808604308204,0.557917383802858,1.64456267482924e-17,2.23151581811221e-56,3.16202013338398e-322,0.104154900244866,0.218316303372043,0.16537947878104,0.27684865781279,0.0126172077319479,0.0088975373469436,0.0161176822137787,0.0156563417185894,7.58662030168043,15.2596993126173,3.28357485721363e-14,1.41900696839212e-52,*,*
th,5,-1,0.134895942831035,0.247808604308204,0.557917383802858,1.64456267482924e-17,2.23151581811221e-56,3.16202013338398e-322,0.104154900244866,0.218316303372043,0.16537947878104,0.27684865781279,0.0126172077319479,0.0088975373469436,0.0161176822137787,0.0156563417185894,7.58662030168043,15.2596993126173,3.28357485721363e-14,1.41900696839212e-52,*,*
th,6,-1,0.102825584673901,0.160883699044254,0.474780136340161,3.5394910890739e-07,1.26036968436558e-15,1.56521542712526e-137,0.063418624541196,0.121996604799044,0.141912396906807,0.199277620470933,0.0162592595005119,0.014728891611539,0.0198919573779974,0.0201948620904955,4.35182538995085,7.23722730948982,1.35008766546159e-05,4.57950266758418e-13,*,*
th,6,-1,0.102825584673901,0.160883699044254,0.474780136340161,3.5394910890739e-07,1.26036968436558e-15,1.56521542712526e-137,0.063418624541196,0.121996604799044,0.141912396906807,0.199277620470933,0.0162592595005119,0.014728891611539,0.0198919573779974,0.0201948620904955,4.35182538995085,7.23722730948982,1.35008766546159e-05,4.57950266758418e-13,*,*
th,7,-1,0.144572612057503,0.148602435819061,0.309699514541332,3.03875776429288e-09,1.08346166903261e-09,2.20039922735406e-38,0.0972369049732126,0.101314634129698,0.19125573236673,0.195220268077282,0.0116503700190667,0.011180553425604,0.024789983816676,0.0244467365973128,5.36193339299482,5.62127717318975,8.23359019442048e-08,1.8955087152588e-08,*,*
th,7,-1,0.144572612057503,0.148602435819061,0.309699514541332,3.03875776429288e-09,1.08346166903261e-09,2.20039922735406e-38,0.0972369049732126,0.101314634129698,0.19125573236673,0.195220268077282,0.0116503700190667,0.011180553425604,0.024789983816676,0.0244467365973128,5.36193339299482,5.62127717318975,8.23359019442048e-08,1.8955087152588e-08,*,*
